hour_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,prop_sdec_appropriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number,Scenario,DT Threshold
0,0.0,1.2637341860008342,51.783801064562226,2297.773860569058,3585.2904519165336,0.01818181818181818,0.0,707.3610389224488,0.14545454545454545,0.12727272727272726,11,alt_dt_0.70,0.7
1,0.0,0.8581930271191722,48.75848660279133,2245.309136993065,2303.086841539974,0.4339622641509434,0.0,329.22961182926696,0.05660377358490566,0.05660377358490566,11,alt_dt_0.70,0.7
2,0.0,0.0,26.029838697505813,2411.39744913969,4253.318355714413,0.275,0.0,458.34742758262865,0.125,0.075,11,alt_dt_0.70,0.7
3,0.0,0.0,24.83691675785499,2035.6305420107874,4300.507118366133,0.037037037037037035,0.0,1349.182259155422,0.18518518518518517,0.18518518518518517,11,alt_dt_0.70,0.7
4,0.0,0.0,50.65726922514872,2175.34539779294,3908.3040700894153,0.46875,0.0,509.93246364053954,0.09375,0.0625,11,alt_dt_0.70,0.7
5,0.0,0.208416602527761,15.538435453946022,2314.300568135902,,0.4,0.0,95.2941133910968,0.0,0.0,11,alt_dt_0.70,0.7
6,0.0,0.0,43.74937469383917,1924.7084195603397,4857.67723784764,0.40476190476190477,0.0,715.3147209262489,0.11904761904761904,0.11904761904761904,11,alt_dt_0.70,0.7
7,0.0,1.2315175831176173,47.65426776925819,1803.8967095249407,3878.5975897058524,0.3050847457627119,0.29411764705882354,1092.882129900177,0.1694915254237288,0.1694915254237288,11,alt_dt_0.70,0.7
8,0.0,0.0,18.81986049828514,1670.9231735568535,3954.4014307332473,0.43410852713178294,0.2689075630252101,480.61300809175975,0.12403100775193798,0.09302325581395349,11,alt_dt_0.70,0.7
9,0.0,0.2782965526708271,33.18053311661338,1905.095483076507,4280.474864300342,0.3793103448275862,0.018867924528301886,814.6976899835537,0.14942528735632185,0.12643678160919541,11,alt_dt_0.70,0.7
10,0.0,6.104903037691027,37.68554110764717,2038.8566734213455,4988.262122907463,0.4631578947368421,0.024691358024691357,523.9980767814162,0.08947368421052632,0.06315789473684211,11,alt_dt_0.70,0.7
11,0.0,14.143765666351383,35.31875854363364,1996.4660469601447,4210.433981656746,0.3160621761658031,0.048484848484848485,1067.351795089093,0.17098445595854922,0.15025906735751296,11,alt_dt_0.70,0.7
12,0.0,6.688735376169882,50.43022280433934,2005.9434713038434,4677.113606836204,0.43548387096774194,0.025974025974025976,548.1222233833681,0.07526881720430108,0.06989247311827956,11,alt_dt_0.70,0.7
13,0.0,4.691361541239238,43.58899843078542,2121.263835471052,3940.0096773051264,0.453416149068323,0.014705882352941176,722.8020795141884,0.13043478260869565,0.10559006211180125,11,alt_dt_0.70,0.7
14,0.0,1.763626852208189,37.72328750712741,2086.8382483307437,4522.609975828773,0.4146341463414634,0.041666666666666664,759.2236839812231,0.13414634146341464,0.11585365853658537,11,alt_dt_0.70,0.7
15,0.0,4.7627494921310705,30.412643449529543,2090.3914935573284,4393.173299942775,0.38235294117647056,0.03546099290780142,823.6019862352111,0.11764705882352941,0.11176470588235295,11,alt_dt_0.70,0.7
16,0.0,3.368544026097406,40.7497037814269,2249.7706679446483,4034.320308094205,0.4556213017751479,0.028368794326241134,498.96291305191676,0.08284023668639054,0.0650887573964497,11,alt_dt_0.70,0.7
17,0.0,0.911642770864147,20.877734824753034,2305.3065132623747,4344.932742993884,0.44936708860759494,0.03875968992248062,655.296076541638,0.11392405063291139,0.0949367088607595,11,alt_dt_0.70,0.7
18,0.0,0.2541279013137752,21.244214896455077,2260.2790485148766,4319.288525660518,0.3881578947368421,0.0,787.3995242775528,0.11842105263157894,0.09868421052631579,11,alt_dt_0.70,0.7
19,0.0,1.9707458924664338,30.739159255411664,2323.1478196396306,4155.919765177777,0.3819444444444444,0.0,779.3365404498361,0.11805555555555555,0.10416666666666667,11,alt_dt_0.70,0.7
20,0.0,0.4332393258874905,24.187570232249694,2420.5528562847667,4406.5204711392425,0.3644067796610169,0.0,667.6333472124774,0.1016949152542373,0.06779661016949153,11,alt_dt_0.70,0.7
21,0.0,1.7679310098186718,54.251850077018304,2399.2778277917478,4292.126670588942,0.45045045045045046,0.0,597.2707995488485,0.14414414414414414,0.08108108108108109,11,alt_dt_0.70,0.7
22,0.0,0.02156694634748098,34.87250909173907,2264.0699791803554,4853.6807243578305,0.48314606741573035,0.0,688.3875960404483,0.11235955056179775,0.0898876404494382,11,alt_dt_0.70,0.7
23,0.0,0.7809645350111909,30.637093439628007,2372.408318492921,5425.017516433458,0.4126984126984127,0.0,442.24332032096856,0.047619047619047616,0.047619047619047616,11,alt_dt_0.70,0.7
