Patient ID,Queue Length,Time
,0,0.0
,2,60.0
,0,120.0
,0,180.0
,0,240.0
,0,300.0
,0,360.0
,0,420.0
,0,480.0
,1,540.0
,3,600.0
,8,660.0
,12,720.0
,19,780.0
,24,840.0
,33,900.0
,33,960.0
,38,1020.0
,38,1080.0
,41,1140.0
,41,1200.0
,40,1260.0
,39,1320.0
,40,1380.0
,43,1440.0
,41,1500.0
,43,1560.0
,44,1620.0
,43,1680.0
,42,1740.0
,41,1800.0
,43,1860.0
,44,1920.0
,45,1980.0
,49,2040.0
,50,2100.0
,51,2160.0
,54,2220.0
,56,2280.0
,58,2340.0
,59,2400.0
,58,2460.0
,64,2520.0
,70,2580.0
,72,2640.0
,77,2700.0
,75,2760.0
,78,2820.0
,77,2880.0
,73,2940.0
,72,3000.0
,73,3060.0
,71,3120.0
,70,3180.0
,70,3240.0
,68,3300.0
,69,3360.0
,68,3420.0
,70,3480.0
,72,3540.0
,75,3600.0
,76,3660.0
,80,3720.0
,84,3780.0
,87,3840.0
,87,3900.0
,86,3960.0
,88,4020.0
,87,4080.0
,88,4140.0
,89,4200.0
,85,4260.0
,85,4320.0
,83,4380.0
,82,4440.0
,78,4500.0
,77,4560.0
,76,4620.0
,75,4680.0
,75,4740.0
,76,4800.0
,73,4860.0
,73,4920.0
,76,4980.0
,82,5040.0
,85,5100.0
,87,5160.0
,88,5220.0
,89,5280.0
,88,5340.0
,87,5400.0
,85,5460.0
,90,5520.0
,90,5580.0
,90,5640.0
,92,5700.0
,89,5760.0
,88,5820.0
,89,5880.0
,88,5940.0
,88,6000.0
,87,6060.0
,87,6120.0
,85,6180.0
,84,6240.0
,87,6300.0
,89,6360.0
,90,6420.0
,91,6480.0
,89,6540.0
,94,6600.0
,99,6660.0
,100,6720.0
,105,6780.0
,101,6840.0
,100,6900.0
,98,6960.0
,100,7020.0
,102,7080.0
,105,7140.0
,105,7200.0
,102,7260.0
,101,7320.0
,99,7380.0
,100,7440.0
,97,7500.0
,96,7560.0
,95,7620.0
,97,7680.0
,99,7740.0
,98,7800.0
,99,7860.0
,100,7920.0
,99,7980.0
,101,8040.0
,105,8100.0
,106,8160.0
,106,8220.0
,107,8280.0
,109,8340.0
,111,8400.0
,114,8460.0
,110,8520.0
,109,8580.0
,110,8640.0
,110,8700.0
,110,8760.0
,111,8820.0
,112,8880.0
,112,8940.0
,110,9000.0
,109,9060.0
,109,9120.0
,108,9180.0
,106,9240.0
,109,9300.0
,111,9360.0
,114,9420.0
,116,9480.0
,117,9540.0
,114,9600.0
,115,9660.0
,115,9720.0
,115,9780.0
,117,9840.0
,121,9900.0
,122,9960.0
,118,10020.0
,121,10080.0
,119,10140.0
,121,10200.0
,121,10260.0
,122,10320.0
,122,10380.0
,121,10440.0
,121,10500.0
,123,10560.0
,124,10620.0
,128,10680.0
,127,10740.0
,134,10800.0
,135,10860.0
,138,10920.0
,142,10980.0
,144,11040.0
,145,11100.0
,150,11160.0
,151,11220.0
,155,11280.0
,158,11340.0
,163,11400.0
,164,11460.0
,164,11520.0
,162,11580.0
,160,11640.0
,158,11700.0
,158,11760.0
,159,11820.0
,160,11880.0
,160,11940.0
,159,12000.0
,158,12060.0
,161,12120.0
,159,12180.0
,160,12240.0
,163,12300.0
,165,12360.0
,166,12420.0
,169,12480.0
,171,12540.0
,169,12600.0
,171,12660.0
,171,12720.0
,173,12780.0
,172,12840.0
,171,12900.0
,171,12960.0
,173,13020.0
,173,13080.0
,173,13140.0
,171,13200.0
,172,13260.0
,172,13320.0
,174,13380.0
,176,13440.0
,177,13500.0
,177,13560.0
,178,13620.0
,183,13680.0
,180,13740.0
,181,13800.0
,181,13860.0
,180,13920.0
,181,13980.0
,188,14040.0
,186,14100.0
,187,14160.0
,188,14220.0
,187,14280.0
,187,14340.0
,188,14400.0
,184,14460.0
,184,14520.0
,183,14580.0
,183,14640.0
,183,14700.0
,181,14760.0
,181,14820.0
,182,14880.0
,180,14940.0
,184,15000.0
,188,15060.0
,191,15120.0
,189,15180.0
,191,15240.0
,195,15300.0
,197,15360.0
,199,15420.0
,199,15480.0
,207,15540.0
,204,15600.0
,210,15660.0
