Patient ID,Queue Length,Time
,0,0.0
,3,60.0
,1,120.0
,0,180.0
,0,240.0
,0,300.0
,0,360.0
,1,420.0
,2,480.0
,6,540.0
,7,600.0
,5,660.0
,7,720.0
,9,780.0
,9,840.0
,16,900.0
,18,960.0
,22,1020.0
,25,1080.0
,27,1140.0
,30,1200.0
,35,1260.0
,36,1320.0
,35,1380.0
,34,1440.0
,30,1500.0
,30,1560.0
,32,1620.0
,32,1680.0
,32,1740.0
,32,1800.0
,32,1860.0
,33,1920.0
,33,1980.0
,33,2040.0
,37,2100.0
,37,2160.0
,35,2220.0
,36,2280.0
,38,2340.0
,38,2400.0
,40,2460.0
,41,2520.0
,43,2580.0
,44,2640.0
,46,2700.0
,45,2760.0
,46,2820.0
,41,2880.0
,44,2940.0
,41,3000.0
,39,3060.0
,40,3120.0
,38,3180.0
,37,3240.0
,35,3300.0
,34,3360.0
,34,3420.0
,41,3480.0
,43,3540.0
,50,3600.0
,49,3660.0
,50,3720.0
,53,3780.0
,56,3840.0
,51,3900.0
,50,3960.0
,48,4020.0
,44,4080.0
,44,4140.0
,45,4200.0
,44,4260.0
,42,4320.0
,42,4380.0
,41,4440.0
,41,4500.0
,41,4560.0
,41,4620.0
,40,4680.0
,40,4740.0
,41,4800.0
,40,4860.0
,40,4920.0
,41,4980.0
,41,5040.0
,42,5100.0
,48,5160.0
,47,5220.0
,46,5280.0
,48,5340.0
,53,5400.0
,60,5460.0
,59,5520.0
,60,5580.0
,61,5640.0
,64,5700.0
,63,5760.0
,60,5820.0
,59,5880.0
,59,5940.0
,57,6000.0
,58,6060.0
,56,6120.0
,56,6180.0
,55,6240.0
,57,6300.0
,54,6360.0
,59,6420.0
,61,6480.0
,67,6540.0
,65,6600.0
,68,6660.0
,73,6720.0
,74,6780.0
,76,6840.0
,81,6900.0
,80,6960.0
,80,7020.0
,78,7080.0
,76,7140.0
,74,7200.0
,71,7260.0
,70,7320.0
,71,7380.0
,70,7440.0
,69,7500.0
,71,7560.0
,74,7620.0
,71,7680.0
,74,7740.0
,76,7800.0
,78,7860.0
,79,7920.0
,80,7980.0
,83,8040.0
,90,8100.0
,88,8160.0
,91,8220.0
,90,8280.0
,89,8340.0
,87,8400.0
,90,8460.0
,89,8520.0
,89,8580.0
,87,8640.0
,89,8700.0
,88,8760.0
,89,8820.0
,87,8880.0
,89,8940.0
,90,9000.0
,89,9060.0
,90,9120.0
,94,9180.0
,93,9240.0
,95,9300.0
,96,9360.0
,99,9420.0
,98,9480.0
,102,9540.0
,102,9600.0
,110,9660.0
,108,9720.0
,106,9780.0
,106,9840.0
,108,9900.0
,110,9960.0
,111,10020.0
,112,10080.0
,108,10140.0
,107,10200.0
,106,10260.0
,103,10320.0
,102,10380.0
,102,10440.0
,103,10500.0
,101,10560.0
,99,10620.0
,102,10680.0
,106,10740.0
,109,10800.0
,113,10860.0
,115,10920.0
,118,10980.0
,120,11040.0
,124,11100.0
,130,11160.0
,128,11220.0
,125,11280.0
,122,11340.0
,124,11400.0
,122,11460.0
,119,11520.0
,119,11580.0
,119,11640.0
,118,11700.0
,117,11760.0
,114,11820.0
,116,11880.0
,117,11940.0
,116,12000.0
,116,12060.0
,116,12120.0
,120,12180.0
,125,12240.0
,125,12300.0
,123,12360.0
,124,12420.0
,125,12480.0
,120,12540.0
,121,12600.0
,123,12660.0
,120,12720.0
,119,12780.0
,120,12840.0
,121,12900.0
,120,12960.0
,118,13020.0
,117,13080.0
,116,13140.0
,115,13200.0
,115,13260.0
,112,13320.0
,113,13380.0
,112,13440.0
,117,13500.0
,119,13560.0
,121,13620.0
,127,13680.0
,132,13740.0
,134,13800.0
,135,13860.0
,136,13920.0
,137,13980.0
,136,14040.0
,141,14100.0
,140,14160.0
,140,14220.0
,142,14280.0
,144,14340.0
,141,14400.0
,143,14460.0
,143,14520.0
,142,14580.0
,140,14640.0
,142,14700.0
,140,14760.0
,140,14820.0
,142,14880.0
,144,14940.0
,146,15000.0
,147,15060.0
,150,15120.0
,150,15180.0
,148,15240.0
,152,15300.0
,156,15360.0
,158,15420.0
,155,15480.0
,158,15540.0
,162,15600.0
,164,15660.0
,162,15720.0
,161,15780.0
,161,15840.0
,160,15900.0
,161,15960.0
,158,16020.0
,158,16080.0
,157,16140.0
,156,16200.0
,158,16260.0
,157,16320.0
,157,16380.0
,157,16440.0
,156,16500.0
,155,16560.0
,156,16620.0
,161,16680.0
,164,16740.0
,169,16800.0
,170,16860.0
,171,16920.0
,170,16980.0
,172,17040.0
,175,17100.0
,177,17160.0
,176,17220.0
,177,17280.0
,174,17340.0
,174,17400.0
,174,17460.0
,172,17520.0
,171,17580.0
,169,17640.0
,168,17700.0
,169,17760.0
,169,17820.0
,168,17880.0
,168,17940.0
,169,18000.0
,167,18060.0
,173,18120.0
,175,18180.0
,175,18240.0
,175,18300.0
,175,18360.0
,176,18420.0
,179,18480.0
,177,18540.0
,174,18600.0
,172,18660.0
,172,18720.0
,170,18780.0
,170,18840.0
,169,18900.0
,167,18960.0
,167,19020.0
,166,19080.0
,164,19140.0
,163,19200.0
,162,19260.0
,162,19320.0
,164,19380.0
,165,19440.0
,164,19500.0
,166,19560.0
,171,19620.0
,171,19680.0
,171,19740.0
,173,19800.0
,173,19860.0
,170,19920.0
,173,19980.0
,172,20040.0
,176,20100.0
,176,20160.0
,174,20220.0
,175,20280.0
,173,20340.0
,174,20400.0
,176,20460.0
,178,20520.0
,177,20580.0
,176,20640.0
,176,20700.0
,177,20760.0
,180,20820.0
,182,20880.0
,182,20940.0
,189,21000.0
,194,21060.0
,199,21120.0
,200,21180.0
,201,21240.0
,203,21300.0
,206,21360.0
,206,21420.0
,205,21480.0
,204,21540.0
