hour_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,prop_sdec_appropriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number,Scenario,DT Threshold
0,0.0,0.0,62.425775313074304,1615.10912450029,2910.2460111141054,0.022222222222222223,0.0,1138.0696437633808,0.2222222222222222,0.17777777777777778,1,alt_dt_0.70,0.7
1,0.0,0.0,14.827932517095583,1390.8210850536127,3295.4338842707293,0.40816326530612246,0.0,623.0470845662813,0.14285714285714285,0.12244897959183673,1,alt_dt_0.70,0.7
2,0.0,0.0,51.76424408590829,1736.6182697948163,2701.972107232222,0.5263157894736842,0.0,250.02214810113463,0.10526315789473684,0.05263157894736842,1,alt_dt_0.70,0.7
3,0.0,0.0,0.0,1258.1745850915631,2389.321243211366,0.48,0.0,422.2520469602696,0.08,0.08,1,alt_dt_0.70,0.7
4,0.0,0.0,40.29110484718149,1352.7735776200188,3573.428233962628,0.3125,0.0,1022.5271326444392,0.1875,0.1875,1,alt_dt_0.70,0.7
5,0.0,0.0,49.637942528083386,1405.088491170584,2741.622050467802,0.6190476190476191,0.0,474.7496184017645,0.09523809523809523,0.09523809523809523,1,alt_dt_0.70,0.7
6,0.0,0.0,14.78172392355777,1271.305607465133,2302.543425446003,0.2222222222222222,0.0,1029.6550526733984,0.2222222222222222,0.2222222222222222,1,alt_dt_0.70,0.7
7,0.0,0.8837742807196551,43.21846949151882,1318.211414213178,2983.4710617163055,0.43137254901960786,0.4666666666666667,474.7948857701765,0.09803921568627451,0.09803921568627451,1,alt_dt_0.70,0.7
8,0.0,0.5274553439435157,26.16184202441885,1310.9240510947018,3078.153263792584,0.43243243243243246,0.2079207920792079,606.5654373836903,0.16216216216216217,0.13513513513513514,1,alt_dt_0.70,0.7
9,0.0,0.2812972451205579,37.34674308160243,1310.4108003575593,2849.49109628791,0.4127906976744186,0.025974025974025976,628.8698526701603,0.1511627906976744,0.12790697674418605,1,alt_dt_0.70,0.7
10,0.0,8.918982787140582,33.23465935897459,1351.338744132712,3031.419945084875,0.38190954773869346,0.02976190476190476,709.071571876398,0.1708542713567839,0.1407035175879397,1,alt_dt_0.70,0.7
11,0.0,14.62574789749743,39.94232569136682,1426.2068747182125,2997.551729063185,0.42702702702702705,0.05625,642.0769720815907,0.16756756756756758,0.12432432432432433,1,alt_dt_0.70,0.7
12,0.0,12.223776093997381,42.515810162801976,1471.4951162232946,3349.563277262951,0.421875,0.024242424242424242,701.845088288588,0.171875,0.13020833333333334,1,alt_dt_0.70,0.7
13,0.0,10.817949298616737,33.26874005725008,1493.296712030363,2818.718778605708,0.39226519337016574,0.012738853503184714,601.754284232807,0.15469613259668508,0.12154696132596685,1,alt_dt_0.70,0.7
14,0.0,11.644122108905417,35.336559432244236,1451.5988202370727,3196.506972340944,0.4689265536723164,0.02702702702702703,528.9312280256813,0.10734463276836158,0.0903954802259887,1,alt_dt_0.70,0.7
15,0.0,7.848031683267039,40.17681090154367,1530.5850593177981,3242.3393091544403,0.4046242774566474,0.028985507246376812,733.3667357324076,0.15028901734104047,0.13872832369942195,1,alt_dt_0.70,0.7
16,0.0,3.852956144826472,43.185703265323355,1576.039672766032,3000.017352966245,0.4647058823529412,0.02127659574468085,424.7416432291033,0.10588235294117647,0.07647058823529412,1,alt_dt_0.70,0.7
17,0.0,1.7125169138692948,29.87005454294095,1531.4918277377471,3508.505759135838,0.4647058823529412,0.014285714285714285,823.3716458112751,0.1588235294117647,0.14705882352941177,1,alt_dt_0.70,0.7
18,0.0,3.3794707230825023,34.49756764939636,1627.3902923041026,3568.3356016814087,0.4444444444444444,0.0,499.9819916209078,0.08888888888888889,0.08333333333333333,1,alt_dt_0.70,0.7
19,0.0,6.083098447019642,40.83115568933141,1759.4523236161897,3335.3505308210674,0.3584905660377358,0.0,670.8381646708452,0.11949685534591195,0.1069182389937107,1,alt_dt_0.70,0.7
20,0.0,4.5274352912181595,50.775517855616776,1599.871123048033,4054.0676929640053,0.3611111111111111,0.0,658.0097430200724,0.1388888888888889,0.10185185185185185,1,alt_dt_0.70,0.7
21,0.0,0.829655588172254,30.80973060638637,1579.0353219004623,3495.1877116344563,0.4803921568627451,0.0,640.023504700881,0.13725490196078433,0.10784313725490197,1,alt_dt_0.70,0.7
22,0.0,0.0,8.644787584140431,1509.9537844349982,3635.6998218055414,0.3116883116883117,0.0,461.36864643445915,0.11688311688311688,0.07792207792207792,1,alt_dt_0.70,0.7
23,0.0,0.3307289623202102,10.716673065832895,1616.518436983775,,0.35714285714285715,0.0,87.3615158322657,0.017857142857142856,0.0,1,alt_dt_0.70,0.7
