Patient ID,Queue Length,Time
,0,0.0
,0,60.0
,0,120.0
,0,180.0
,0,240.0
,0,300.0
,0,360.0
,0,420.0
,0,480.0
,3,540.0
,6,600.0
,10,660.0
,16,720.0
,17,780.0
,20,840.0
,24,900.0
,27,960.0
,32,1020.0
,35,1080.0
,30,1140.0
,35,1200.0
,38,1260.0
,40,1320.0
,37,1380.0
,38,1440.0
,42,1500.0
,43,1560.0
,43,1620.0
,43,1680.0
,45,1740.0
,46,1800.0
,44,1860.0
,43,1920.0
,41,1980.0
,42,2040.0
,44,2100.0
,48,2160.0
,48,2220.0
,49,2280.0
,46,2340.0
,44,2400.0
,43,2460.0
,43,2520.0
,43,2580.0
,46,2640.0
,48,2700.0
,48,2760.0
,47,2820.0
,47,2880.0
,46,2940.0
,47,3000.0
,47,3060.0
,48,3120.0
,47,3180.0
,46,3240.0
,46,3300.0
,48,3360.0
,49,3420.0
,54,3480.0
,55,3540.0
,58,3600.0
,61,3660.0
,57,3720.0
,60,3780.0
,60,3840.0
,61,3900.0
,61,3960.0
,63,4020.0
,64,4080.0
,65,4140.0
,63,4200.0
,64,4260.0
,65,4320.0
,65,4380.0
,64,4440.0
,65,4500.0
,62,4560.0
,61,4620.0
,60,4680.0
,60,4740.0
,62,4800.0
,60,4860.0
,61,4920.0
,69,4980.0
,73,5040.0
,77,5100.0
,79,5160.0
,76,5220.0
,80,5280.0
,78,5340.0
,75,5400.0
,79,5460.0
,78,5520.0
,78,5580.0
,77,5640.0
,78,5700.0
,78,5760.0
,79,5820.0
,78,5880.0
,75,5940.0
,75,6000.0
,76,6060.0
,75,6120.0
,75,6180.0
,75,6240.0
,74,6300.0
,77,6360.0
,77,6420.0
,79,6480.0
,76,6540.0
,79,6600.0
,82,6660.0
,84,6720.0
,82,6780.0
,84,6840.0
,84,6900.0
,85,6960.0
,86,7020.0
,84,7080.0
,82,7140.0
,81,7200.0
,80,7260.0
,80,7320.0
,79,7380.0
,77,7440.0
,77,7500.0
,79,7560.0
,80,7620.0
,83,7680.0
,87,7740.0
,90,7800.0
,93,7860.0
,94,7920.0
,94,7980.0
,98,8040.0
,101,8100.0
,102,8160.0
,101,8220.0
,101,8280.0
,96,8340.0
,100,8400.0
,101,8460.0
,105,8520.0
,106,8580.0
,108,8640.0
,105,8700.0
,106,8760.0
,108,8820.0
,107,8880.0
,107,8940.0
,108,9000.0
,108,9060.0
,109,9120.0
,107,9180.0
,109,9240.0
,110,9300.0
,111,9360.0
,112,9420.0
,115,9480.0
,113,9540.0
,114,9600.0
,118,9660.0
,120,9720.0
,120,9780.0
,124,9840.0
,125,9900.0
,129,9960.0
,131,10020.0
,131,10080.0
,126,10140.0
,126,10200.0
,128,10260.0
,128,10320.0
,129,10380.0
,129,10440.0
,129,10500.0
,131,10560.0
,134,10620.0
,135,10680.0
,136,10740.0
,137,10800.0
,135,10860.0
,136,10920.0
,138,10980.0
,142,11040.0
,150,11100.0
,150,11160.0
,153,11220.0
,152,11280.0
,153,11340.0
,152,11400.0
,149,11460.0
,148,11520.0
,147,11580.0
,147,11640.0
,144,11700.0
,144,11760.0
,145,11820.0
,144,11880.0
,143,11940.0
,142,12000.0
,142,12060.0
,142,12120.0
,144,12180.0
,145,12240.0
,148,12300.0
,148,12360.0
,149,12420.0
,151,12480.0
,150,12540.0
,159,12600.0
,158,12660.0
,162,12720.0
,163,12780.0
,165,12840.0
,169,12900.0
,165,12960.0
,163,13020.0
,163,13080.0
,163,13140.0
,163,13200.0
,164,13260.0
,166,13320.0
,164,13380.0
,165,13440.0
,165,13500.0
,170,13560.0
,174,13620.0
,173,13680.0
,177,13740.0
,183,13800.0
,188,13860.0
,191,13920.0
,191,13980.0
,190,14040.0
,192,14100.0
,196,14160.0
,196,14220.0
,197,14280.0
,197,14340.0
,200,14400.0
,197,14460.0
,195,14520.0
,194,14580.0
,190,14640.0
,189,14700.0
,189,14760.0
,189,14820.0
,188,14880.0
,187,14940.0
,188,15000.0
,192,15060.0
,196,15120.0
,198,15180.0
,203,15240.0
,206,15300.0
,212,15360.0
,213,15420.0
,215,15480.0
,213,15540.0
,212,15600.0
,213,15660.0
,210,15720.0
,213,15780.0
,211,15840.0
,212,15900.0
,213,15960.0
,209,16020.0
,208,16080.0
,209,16140.0
,210,16200.0
,209,16260.0
,209,16320.0
,209,16380.0
,207,16440.0
,211,16500.0
,212,16560.0
,214,16620.0
,218,16680.0
,217,16740.0
,216,16800.0
,217,16860.0
,216,16920.0
,218,16980.0
,220,17040.0
,222,17100.0
,224,17160.0
,219,17220.0
,223,17280.0
,221,17340.0
,218,17400.0
,216,17460.0
,217,17520.0
,214,17580.0
,211,17640.0
,212,17700.0
,212,17760.0
,213,17820.0
,213,17880.0
,214,17940.0
,217,18000.0
,217,18060.0
,220,18120.0
,223,18180.0
,226,18240.0
,228,18300.0
,227,18360.0
,224,18420.0
,229,18480.0
,225,18540.0
,227,18600.0
,225,18660.0
,227,18720.0
,230,18780.0
,232,18840.0
,231,18900.0
,230,18960.0
,228,19020.0
,227,19080.0
,227,19140.0
,224,19200.0
,223,19260.0
,223,19320.0
,223,19380.0
,224,19440.0
,223,19500.0
,227,19560.0
,230,19620.0
,233,19680.0
,237,19740.0
,239,19800.0
,240,19860.0
,243,19920.0
,246,19980.0
,244,20040.0
,246,20100.0
,248,20160.0
,247,20220.0
,247,20280.0
,247,20340.0
,247,20400.0
,246,20460.0
,246,20520.0
,247,20580.0
,248,20640.0
,248,20700.0
,247,20760.0
,250,20820.0
,252,20880.0
,260,20940.0
,262,21000.0
,263,21060.0
,261,21120.0
,264,21180.0
,266,21240.0
,268,21300.0
,271,21360.0
,272,21420.0
,274,21480.0
,271,21540.0
