hour_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,prop_sdec_appropriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number,Scenario,DT Threshold
0,0.0,0.08169722180219907,51.272112360463176,2288.6379283340984,2905.3099037910156,0.02,0.0,549.4154324902935,0.1,0.08,6,alt_dt_0.70,0.7
1,0.0,0.0,87.58642009838877,3007.9857971457072,4763.411749472792,0.4375,0.0,603.8747598606916,0.09375,0.09375,6,alt_dt_0.70,0.7
2,0.0,0.0,17.71763233649082,2479.7995602466494,2962.309518181832,0.3783783783783784,0.0,436.7009175560242,0.16216216216216217,0.10810810810810811,6,alt_dt_0.70,0.7
3,0.0,0.0,34.368824105714886,2757.5701107650602,3988.5121743983914,0.4857142857142857,0.0,584.6978374769999,0.14285714285714285,0.08571428571428572,6,alt_dt_0.70,0.7
4,0.0,0.0,33.53063325356501,2422.495151231823,3275.7691653732054,0.2916666666666667,0.0,589.3898991103266,0.20833333333333334,0.16666666666666666,6,alt_dt_0.70,0.7
5,0.0,0.0,0.0,2427.1063521526767,5479.462097054702,0.4,0.0,355.6621112990732,0.08571428571428572,0.05714285714285714,6,alt_dt_0.70,0.7
6,0.0,0.0,78.7743675490304,2454.4867181901077,3523.952497903312,0.42857142857142855,0.0,446.84048491471475,0.11428571428571428,0.08571428571428572,6,alt_dt_0.70,0.7
7,0.0,1.0774642973377822,49.23438330864595,1883.6139215405703,3606.68375980268,0.37681159420289856,0.328125,720.6690633370346,0.15942028985507245,0.14492753623188406,6,alt_dt_0.70,0.7
8,0.0,0.07878857777947045,33.27655888520303,2048.604312212289,3525.20730061865,0.39344262295081966,0.18018018018018017,632.6865636394344,0.13114754098360656,0.13114754098360656,6,alt_dt_0.70,0.7
9,0.0,1.9440640116152748,41.67206514299286,2227.468853578681,3557.857528129791,0.40229885057471265,0.09333333333333334,592.9291044217576,0.12643678160919541,0.10344827586206896,6,alt_dt_0.70,0.7
10,0.0,5.306620417140039,39.99030766905943,2403.5537324598486,4275.722799378405,0.4320388349514563,0.022099447513812154,681.3357197282053,0.14563106796116504,0.11165048543689321,6,alt_dt_0.70,0.7
11,0.0,31.465956942188175,48.03284787255619,2829.322040906253,3684.3929429968584,0.41517857142857145,0.04838709677419355,369.61272562622173,0.08928571428571429,0.044642857142857144,6,alt_dt_0.70,0.7
12,0.0,20.64095526022385,56.161962795614635,2545.069707698733,4461.4525823790045,0.453551912568306,0.032679738562091505,727.7968216765153,0.1366120218579235,0.10382513661202186,6,alt_dt_0.70,0.7
13,0.0,13.30302074200306,35.869148429316496,2529.750614716358,4526.7374164732755,0.4502923976608187,0.0472972972972973,907.1277850975937,0.15789473684210525,0.14035087719298245,6,alt_dt_0.70,0.7
14,0.0,9.202592893666468,44.99066178168495,2333.098018319016,3967.339797226566,0.37433155080213903,0.043478260869565216,774.6575421882175,0.1497326203208556,0.11764705882352941,6,alt_dt_0.70,0.7
15,0.0,14.986333461124781,35.63217223343305,2574.143455034959,4359.082241322741,0.46551724137931033,0.05714285714285714,697.6589817443073,0.11494252873563218,0.09195402298850575,6,alt_dt_0.70,0.7
16,0.0,3.15582682869785,35.52078847025213,2553.206645016028,4220.746077035704,0.39634146341463417,0.05925925925925926,679.2961714895765,0.12804878048780488,0.0975609756097561,6,alt_dt_0.70,0.7
17,0.0,3.8657575875518084,53.88706539664492,2777.1330174378963,4157.823842156391,0.40606060606060607,0.020134228187919462,704.9559882134228,0.14545454545454545,0.10303030303030303,6,alt_dt_0.70,0.7
18,0.0,5.58788150187702,41.48671221629978,2603.936290849439,4152.161961054689,0.45180722891566266,0.0,902.8266601347042,0.15060240963855423,0.13855421686746988,6,alt_dt_0.70,0.7
19,0.0,9.638799195296937,52.84444062512712,2821.470172983853,3775.6554042225052,0.4258064516129032,0.0,583.1436782752228,0.0967741935483871,0.07741935483870968,6,alt_dt_0.70,0.7
20,0.0,8.379353488574257,45.960526618698935,3009.3223775897122,4265.921462429472,0.3652173913043478,0.0,827.7992504339009,0.1391304347826087,0.12173913043478261,6,alt_dt_0.70,0.7
21,0.0,3.6158330969851424,30.6074736163564,2948.554712885544,4171.78804650491,0.37719298245614036,0.0,587.196728027935,0.12280701754385964,0.07894736842105263,6,alt_dt_0.70,0.7
22,0.0,0.01889511572232798,33.89349245655227,3040.102323823654,4831.733070019627,0.38823529411764707,0.0,973.9678563023434,0.11764705882352941,0.10588235294117647,6,alt_dt_0.70,0.7
23,0.0,0.0,41.52653829936586,2690.7992818070115,4289.364425044856,0.45901639344262296,0.0,652.2290934592613,0.14754098360655737,0.08196721311475409,6,alt_dt_0.70,0.7
