hour_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,prop_sdec_appropriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number,Scenario,DT Threshold
0,0.0,0.0,12.018181446102366,3296.9008513830654,5859.898562366116,0.0196078431372549,0.0,248.91071140662072,0.0196078431372549,0.0196078431372549,24,alt_dt_0.70,0.7
1,0.0,0.12352574478932184,41.755303993207725,2873.349869663868,4703.507129739467,0.42592592592592593,0.0,1074.334187165011,0.2037037037037037,0.14814814814814814,24,alt_dt_0.70,0.7
2,0.0,0.0,38.435530095503054,2997.24539263312,,0.42857142857142855,0.0,240.57675539637563,0.047619047619047616,0.023809523809523808,24,alt_dt_0.70,0.7
3,0.0,0.0,52.79594077740717,2920.890957127137,5073.066443185036,0.3888888888888889,0.0,812.0163307510297,0.1111111111111111,0.1111111111111111,24,alt_dt_0.70,0.7
4,0.0,0.0,32.842917122272816,2891.194222496536,4222.055937691863,0.35294117647058826,0.0,1024.2261233470615,0.17647058823529413,0.14705882352941177,24,alt_dt_0.70,0.7
5,0.0,0.0,62.02838455613619,2720.3776478375325,5007.3211077914775,0.48148148148148145,0.0,1014.8121498379154,0.2222222222222222,0.18518518518518517,24,alt_dt_0.70,0.7
6,0.0,0.0,58.87661442347764,2772.0741133003726,3934.7751262275556,0.3157894736842105,0.0,1398.7089280978187,0.23684210526315788,0.23684210526315788,24,alt_dt_0.70,0.7
7,0.0,1.9051509069487855,25.210312992537926,2725.153327087334,4417.958936028825,0.4482758620689655,0.4423076923076923,697.9878484989855,0.1724137931034483,0.1206896551724138,24,alt_dt_0.70,0.7
8,0.0,0.08647704795434236,22.18879495359355,2506.913594379199,3603.0713247973263,0.40875912408759124,0.19047619047619047,585.2939933662593,0.11678832116788321,0.10218978102189781,24,alt_dt_0.70,0.7
9,0.0,1.1623879742791308,36.90481100380908,2745.469178535544,4368.0711302848895,0.39080459770114945,0.06535947712418301,844.7301227537398,0.16666666666666666,0.13793103448275862,24,alt_dt_0.70,0.7
10,0.0,10.182601406856856,39.14542041871391,2802.972575626373,4437.345444611143,0.4182692307692308,0.022222222222222223,797.7470247084655,0.12980769230769232,0.10576923076923077,24,alt_dt_0.70,0.7
11,0.0,15.657529722723401,46.7860687919042,2530.2756544016165,4144.380152911586,0.3986013986013986,0.042735042735042736,876.194224348452,0.15384615384615385,0.13286713286713286,24,alt_dt_0.70,0.7
12,0.0,6.379014391147005,29.901525253627327,2769.7048065092417,4181.983748610809,0.4213197969543147,0.023809523809523808,704.5188755581577,0.13705583756345177,0.10152284263959391,24,alt_dt_0.70,0.7
13,0.0,3.4108481722508563,46.841960708513504,2855.831371685656,4366.884696117661,0.4166666666666667,0.02666666666666667,569.8186944193006,0.10714285714285714,0.08333333333333333,24,alt_dt_0.70,0.7
14,0.0,2.3367501321996507,30.284484485390237,2906.1717783359472,4179.283986148037,0.3756906077348066,0.03821656050955414,608.6732955289066,0.10497237569060773,0.08839779005524862,24,alt_dt_0.70,0.7
15,0.0,6.6788415045729845,58.75919561942227,3010.392647193326,4211.439496826245,0.4397590361445783,0.020833333333333332,498.7194017339939,0.1144578313253012,0.07228915662650602,24,alt_dt_0.70,0.7
16,0.0,4.876871889616054,56.78498082843065,2993.7352055312444,4309.631771198304,0.43783783783783786,0.00641025641025641,719.990887561623,0.11891891891891893,0.0918918918918919,24,alt_dt_0.70,0.7
17,0.0,2.4606342211717322,29.619403889831815,2959.7247610761838,4546.851519779262,0.39375,0.015873015873015872,765.6497358043842,0.10625,0.1,24,alt_dt_0.70,0.7
18,0.0,0.8679620337523278,41.10718288383802,3017.5566016503635,4611.6558112530365,0.38311688311688313,0.0,935.9407388305003,0.14285714285714285,0.12337662337662338,24,alt_dt_0.70,0.7
19,0.0,5.464118897282313,35.75266352939788,3153.807882249463,4771.917268186061,0.3821656050955414,0.0,599.936274420239,0.09554140127388536,0.07006369426751592,24,alt_dt_0.70,0.7
20,0.0,6.702399943705519,27.07901332190173,2985.1162265259863,4769.167515337545,0.35251798561151076,0.0,532.6400880894942,0.1079136690647482,0.06474820143884892,24,alt_dt_0.70,0.7
21,0.0,5.361868344811731,23.626061232073607,3081.2433277320315,4052.4259911869626,0.33663366336633666,0.0,592.4002344413584,0.0891089108910891,0.07920792079207921,24,alt_dt_0.70,0.7
22,0.0,0.08604405712019668,40.565915004268994,3060.966718235743,3871.812470800025,0.4342105263157895,0.0,426.9205651234643,0.09210526315789473,0.05263157894736842,24,alt_dt_0.70,0.7
23,0.0,0.11582102246081506,47.444391122389426,2985.9583154065817,4366.044311586875,0.43283582089552236,0.0,588.1927650974585,0.1044776119402985,0.07462686567164178,24,alt_dt_0.70,0.7
