Patient ID,Queue Length,Time
,0,0.0
,1,60.0
,3,120.0
,4,180.0
,6,240.0
,6,300.0
,5,360.0
,5,420.0
,5,480.0
,6,540.0
,8,600.0
,8,660.0
,10,720.0
,21,780.0
,22,840.0
,27,900.0
,25,960.0
,32,1020.0
,37,1080.0
,41,1140.0
,44,1200.0
,44,1260.0
,41,1320.0
,42,1380.0
,42,1440.0
,43,1500.0
,43,1560.0
,41,1620.0
,45,1680.0
,42,1740.0
,43,1800.0
,45,1860.0
,45,1920.0
,42,1980.0
,46,2040.0
,47,2100.0
,47,2160.0
,48,2220.0
,52,2280.0
,55,2340.0
,59,2400.0
,57,2460.0
,58,2520.0
,57,2580.0
,62,2640.0
,60,2700.0
,56,2760.0
,57,2820.0
,57,2880.0
,58,2940.0
,57,3000.0
,57,3060.0
,60,3120.0
,58,3180.0
,57,3240.0
,57,3300.0
,58,3360.0
,57,3420.0
,54,3480.0
,54,3540.0
,59,3600.0
,60,3660.0
,58,3720.0
,62,3780.0
,63,3840.0
,66,3900.0
,65,3960.0
,68,4020.0
,65,4080.0
,66,4140.0
,65,4200.0
,65,4260.0
,66,4320.0
,66,4380.0
,64,4440.0
,61,4500.0
,61,4560.0
,61,4620.0
,62,4680.0
,62,4740.0
,63,4800.0
,62,4860.0
,59,4920.0
,58,4980.0
,61,5040.0
,64,5100.0
,63,5160.0
,64,5220.0
,68,5280.0
,67,5340.0
,70,5400.0
,69,5460.0
,72,5520.0
,75,5580.0
,72,5640.0
,71,5700.0
,71,5760.0
,69,5820.0
,70,5880.0
,68,5940.0
,68,6000.0
,65,6060.0
,64,6120.0
,64,6180.0
,66,6240.0
,66,6300.0
,68,6360.0
,70,6420.0
,69,6480.0
,68,6540.0
,72,6600.0
,72,6660.0
,73,6720.0
,75,6780.0
,78,6840.0
,73,6900.0
,71,6960.0
,72,7020.0
,76,7080.0
,71,7140.0
,69,7200.0
,69,7260.0
,66,7320.0
,63,7380.0
,66,7440.0
,66,7500.0
,65,7560.0
,65,7620.0
,65,7680.0
,67,7740.0
,69,7800.0
,70,7860.0
,74,7920.0
,79,7980.0
,79,8040.0
,79,8100.0
,76,8160.0
,69,8220.0
,71,8280.0
,74,8340.0
,75,8400.0
,71,8460.0
,70,8520.0
,74,8580.0
,74,8640.0
,78,8700.0
,79,8760.0
,78,8820.0
,78,8880.0
,80,8940.0
,80,9000.0
,81,9060.0
,82,9120.0
,82,9180.0
,82,9240.0
,84,9300.0
,83,9360.0
,85,9420.0
,86,9480.0
,88,9540.0
,88,9600.0
,89,9660.0
,91,9720.0
,92,9780.0
,95,9840.0
,100,9900.0
,99,9960.0
,96,10020.0
,94,10080.0
,95,10140.0
,94,10200.0
,92,10260.0
,91,10320.0
,92,10380.0
,90,10440.0
,90,10500.0
,89,10560.0
,88,10620.0
,88,10680.0
,94,10740.0
,100,10800.0
,99,10860.0
,102,10920.0
,106,10980.0
,105,11040.0
,105,11100.0
,107,11160.0
,103,11220.0
,104,11280.0
,101,11340.0
,102,11400.0
,100,11460.0
,98,11520.0
,99,11580.0
,99,11640.0
,98,11700.0
,96,11760.0
,96,11820.0
,97,11880.0
,98,11940.0
,99,12000.0
,97,12060.0
,100,12120.0
,100,12180.0
,102,12240.0
,106,12300.0
,113,12360.0
,116,12420.0
,116,12480.0
,117,12540.0
,118,12600.0
,121,12660.0
,117,12720.0
,115,12780.0
,109,12840.0
,107,12900.0
,104,12960.0
,106,13020.0
,104,13080.0
,103,13140.0
,101,13200.0
,101,13260.0
,103,13320.0
,103,13380.0
,105,13440.0
,104,13500.0
,105,13560.0
,105,13620.0
,106,13680.0
,108,13740.0
,114,13800.0
,121,13860.0
,119,13920.0
,120,13980.0
,121,14040.0
,119,14100.0
,119,14160.0
,116,14220.0
,115,14280.0
,111,14340.0
,111,14400.0
,103,14460.0
,99,14520.0
,97,14580.0
,95,14640.0
,94,14700.0
,92,14760.0
,92,14820.0
,93,14880.0
,94,14940.0
,92,15000.0
,95,15060.0
,97,15120.0
,95,15180.0
,95,15240.0
,98,15300.0
,92,15360.0
,93,15420.0
,92,15480.0
,89,15540.0
,90,15600.0
,92,15660.0
,90,15720.0
,91,15780.0
,91,15840.0
,93,15900.0
,94,15960.0
,93,16020.0
,92,16080.0
,95,16140.0
,96,16200.0
,96,16260.0
,96,16320.0
,97,16380.0
,97,16440.0
,105,16500.0
,109,16560.0
,109,16620.0
,115,16680.0
,118,16740.0
,121,16800.0
,120,16860.0
,120,16920.0
,123,16980.0
,126,17040.0
,127,17100.0
,127,17160.0
,130,17220.0
,131,17280.0
,132,17340.0
,128,17400.0
,130,17460.0
,128,17520.0
,128,17580.0
,126,17640.0
,125,17700.0
,123,17760.0
,123,17820.0
,125,17880.0
,128,17940.0
,127,18000.0
,129,18060.0
,130,18120.0
,130,18180.0
,126,18240.0
,128,18300.0
,128,18360.0
,127,18420.0
,130,18480.0
,130,18540.0
,129,18600.0
,127,18660.0
,122,18720.0
,121,18780.0
,120,18840.0
,117,18900.0
,116,18960.0
,118,19020.0
,119,19080.0
,120,19140.0
,120,19200.0
,119,19260.0
,126,19320.0
,131,19380.0
,133,19440.0
,131,19500.0
,136,19560.0
,135,19620.0
,139,19680.0
,136,19740.0
,138,19800.0
,136,19860.0
,137,19920.0
,139,19980.0
,138,20040.0
,140,20100.0
,139,20160.0
,138,20220.0
,139,20280.0
,140,20340.0
,136,20400.0
,137,20460.0
,138,20520.0
,140,20580.0
,141,20640.0
,141,20700.0
,146,20760.0
,151,20820.0
,158,20880.0
,162,20940.0
,163,21000.0
,163,21060.0
,165,21120.0
,166,21180.0
,165,21240.0
,166,21300.0
,165,21360.0
,165,21420.0
,165,21480.0
,168,21540.0
