hour_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,prop_sdec_appropriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number,Scenario,DT Threshold
0,0.0,0.8518538239528514,39.02899787613451,1837.2512934540487,3130.7811262781197,0.01639344262295082,0.0,781.4160452765166,0.21311475409836064,0.16393442622950818,3,alt_dt_0.70,0.7
1,0.0,0.08792268846362375,48.21734351030833,1722.433958286568,2755.6925329162846,0.4166666666666667,0.0,403.11318275584654,0.10416666666666667,0.08333333333333333,3,alt_dt_0.70,0.7
2,0.0,0.0,38.841538069390396,1929.232598789144,2470.122700127804,0.32558139534883723,0.0,659.653720981101,0.20930232558139536,0.16279069767441862,3,alt_dt_0.70,0.7
3,0.0,0.0,0.0,1861.1917360173252,1392.1038932806678,0.4864864864864865,0.0,270.67798730683927,0.08108108108108109,0.05405405405405406,3,alt_dt_0.70,0.7
4,0.0,0.0,0.0,1846.2288880526464,2997.286141270171,0.35714285714285715,0.0,599.6972177033807,0.17857142857142858,0.14285714285714285,3,alt_dt_0.70,0.7
5,0.0,0.0,32.671662254687234,1769.6090262127655,2492.4475528005496,0.3939393939393939,0.0,293.8187009413741,0.06060606060606061,0.06060606060606061,3,alt_dt_0.70,0.7
6,0.0,0.0,18.156913839801973,1687.2515176700183,2585.9540837369254,0.35294117647058826,0.0,609.6871273314516,0.2647058823529412,0.17647058823529413,3,alt_dt_0.70,0.7
7,0.0,0.3811497612693777,14.73973578336172,1550.0301847491387,2335.792992206924,0.49206349206349204,0.4444444444444444,390.4893907281568,0.12698412698412698,0.1111111111111111,3,alt_dt_0.70,0.7
8,0.0,0.0,37.49318847390298,1811.3435705892173,2509.6462591790864,0.34074074074074073,0.168,646.0513461070553,0.17037037037037037,0.16296296296296298,3,alt_dt_0.70,0.7
9,0.0,0.13089746578642658,37.42224496738926,1725.3062630421512,2479.287844404445,0.4675324675324675,0.03676470588235294,604.1500025506044,0.18181818181818182,0.15584415584415584,3,alt_dt_0.70,0.7
10,0.0,3.98420667375863,28.822166861464552,1748.49296796805,2648.972885308035,0.3888888888888889,0.03164556962025317,464.02911831921705,0.1111111111111111,0.1111111111111111,3,alt_dt_0.70,0.7
11,0.0,17.138081020802968,52.95561145424368,1823.0965513650353,2585.760958827468,0.42408376963350786,0.049689440993788817,441.94416937837076,0.12041884816753927,0.09424083769633508,3,alt_dt_0.70,0.7
12,0.0,10.988411794905286,43.01541358177999,1759.8150693557307,2590.4660339587267,0.36683417085427134,0.024539877300613498,477.38210095871995,0.12562814070351758,0.11055276381909548,3,alt_dt_0.70,0.7
13,0.0,10.666850467356022,51.05587750662442,1781.8441724372449,2819.5443931563404,0.41798941798941797,0.049079754601226995,647.427059462666,0.1693121693121693,0.14814814814814814,3,alt_dt_0.70,0.7
14,0.0,5.46401995096087,42.494083743106515,1840.9562178102628,3001.947310499269,0.4329268292682927,0.04895104895104895,625.3121911436883,0.17073170731707318,0.1402439024390244,3,alt_dt_0.70,0.7
15,0.0,10.547807118310567,34.99288133673496,1832.6978751389822,2884.3337370905115,0.42138364779874216,0.04895104895104895,554.1626822359282,0.16352201257861634,0.13836477987421383,3,alt_dt_0.70,0.7
16,0.0,5.09843336415632,36.60410421123885,1910.6076518456862,3004.604926922687,0.41317365269461076,0.014184397163120567,528.9050249267489,0.10778443113772455,0.10179640718562874,3,alt_dt_0.70,0.7
17,0.0,2.245753563088703,30.28062820643837,1940.270686222728,2984.7703159731554,0.425414364640884,0.0125,526.4148570670449,0.13812154696132597,0.11602209944751381,3,alt_dt_0.70,0.7
18,0.0,5.112420339041448,41.894260160123125,1989.5286432613525,2948.2261160478643,0.3652694610778443,0.0,533.5611235674082,0.11976047904191617,0.10778443113772455,3,alt_dt_0.70,0.7
19,0.0,6.52650897960461,47.21578876992171,2039.8334719148886,3104.152780515906,0.3805970149253731,0.0,663.2101351166298,0.14925373134328357,0.13432835820895522,3,alt_dt_0.70,0.7
20,0.0,0.7487383086473278,22.954535352772805,2048.1057256209538,3142.2267573783292,0.35398230088495575,0.0,760.0348090880876,0.17699115044247787,0.1504424778761062,3,alt_dt_0.70,0.7
21,0.0,0.9075040686615112,34.77982331799994,2050.1653033246994,3481.529945954708,0.4329896907216495,0.0,532.722231801175,0.12371134020618557,0.10309278350515463,3,alt_dt_0.70,0.7
22,0.0,0.006070401743660322,16.149268132917395,2043.758507097632,3502.1327443270184,0.379746835443038,0.0,445.4787474896753,0.13924050632911392,0.08860759493670886,3,alt_dt_0.70,0.7
23,0.0,0.36441086573329307,57.19636597717484,2073.389605679028,3025.8079711754326,0.41509433962264153,0.0,388.69545009113676,0.11320754716981132,0.05660377358490566,3,alt_dt_0.70,0.7
