Patient ID,Queue Length,Time
,0,0.0
,0,60.0
,0,120.0
,0,180.0
,0,240.0
,1,300.0
,1,360.0
,1,420.0
,5,480.0
,3,540.0
,2,600.0
,5,660.0
,12,720.0
,16,780.0
,22,840.0
,23,900.0
,20,960.0
,21,1020.0
,25,1080.0
,23,1140.0
,26,1200.0
,25,1260.0
,24,1320.0
,24,1380.0
,22,1440.0
,27,1500.0
,27,1560.0
,26,1620.0
,28,1680.0
,25,1740.0
,25,1800.0
,25,1860.0
,23,1920.0
,24,1980.0
,27,2040.0
,28,2100.0
,31,2160.0
,35,2220.0
,38,2280.0
,40,2340.0
,48,2400.0
,46,2460.0
,45,2520.0
,46,2580.0
,45,2640.0
,48,2700.0
,46,2760.0
,44,2820.0
,41,2880.0
,40,2940.0
,41,3000.0
,42,3060.0
,40,3120.0
,42,3180.0
,41,3240.0
,41,3300.0
,42,3360.0
,43,3420.0
,46,3480.0
,46,3540.0
,47,3600.0
,53,3660.0
,54,3720.0
,51,3780.0
,54,3840.0
,57,3900.0
,58,3960.0
,58,4020.0
,57,4080.0
,56,4140.0
,56,4200.0
,56,4260.0
,55,4320.0
,55,4380.0
,52,4440.0
,50,4500.0
,47,4560.0
,48,4620.0
,48,4680.0
,48,4740.0
,51,4800.0
,58,4860.0
,57,4920.0
,54,4980.0
,55,5040.0
,53,5100.0
,52,5160.0
,54,5220.0
,57,5280.0
,61,5340.0
,62,5400.0
,61,5460.0
,63,5520.0
,64,5580.0
,65,5640.0
,62,5700.0
,63,5760.0
,62,5820.0
,61,5880.0
,60,5940.0
,59,6000.0
,59,6060.0
,61,6120.0
,61,6180.0
,62,6240.0
,61,6300.0
,61,6360.0
,64,6420.0
,64,6480.0
,68,6540.0
,70,6600.0
,67,6660.0
,68,6720.0
,67,6780.0
,70,6840.0
,74,6900.0
,71,6960.0
,69,7020.0
,65,7080.0
,68,7140.0
,64,7200.0
,64,7260.0
,65,7320.0
,66,7380.0
,66,7440.0
,65,7500.0
,63,7560.0
,62,7620.0
,63,7680.0
,63,7740.0
,65,7800.0
,67,7860.0
,67,7920.0
,71,7980.0
,78,8040.0
,80,8100.0
,81,8160.0
,85,8220.0
,89,8280.0
,88,8340.0
,86,8400.0
,87,8460.0
,90,8520.0
,92,8580.0
,90,8640.0
,89,8700.0
,87,8760.0
,87,8820.0
,84,8880.0
,82,8940.0
,80,9000.0
,80,9060.0
,80,9120.0
,84,9180.0
,82,9240.0
,86,9300.0
,85,9360.0
,85,9420.0
,83,9480.0
,86,9540.0
,89,9600.0
,90,9660.0
,92,9720.0
,94,9780.0
,95,9840.0
,96,9900.0
,99,9960.0
,98,10020.0
,97,10080.0
,98,10140.0
,101,10200.0
,100,10260.0
,102,10320.0
,102,10380.0
,101,10440.0
,103,10500.0
,105,10560.0
,103,10620.0
,110,10680.0
,114,10740.0
,114,10800.0
,117,10860.0
,125,10920.0
,126,10980.0
,132,11040.0
,132,11100.0
,134,11160.0
,137,11220.0
,137,11280.0
,137,11340.0
,135,11400.0
,137,11460.0
,134,11520.0
,134,11580.0
,134,11640.0
,133,11700.0
,134,11760.0
,134,11820.0
,132,11880.0
,133,11940.0
,131,12000.0
,131,12060.0
,128,12120.0
,131,12180.0
,132,12240.0
,132,12300.0
,135,12360.0
,134,12420.0
,136,12480.0
,137,12540.0
,137,12600.0
,135,12660.0
,132,12720.0
,130,12780.0
,129,12840.0
,127,12900.0
,124,12960.0
,120,13020.0
,120,13080.0
,119,13140.0
,117,13200.0
,117,13260.0
,116,13320.0
,115,13380.0
,115,13440.0
,115,13500.0
,119,13560.0
,119,13620.0
,120,13680.0
,119,13740.0
,122,13800.0
,122,13860.0
,124,13920.0
,122,13980.0
,129,14040.0
,133,14100.0
,130,14160.0
,132,14220.0
,128,14280.0
,125,14340.0
,125,14400.0
,122,14460.0
,118,14520.0
,113,14580.0
,111,14640.0
,110,14700.0
,109,14760.0
,109,14820.0
,110,14880.0
,113,14940.0
,114,15000.0
,121,15060.0
,119,15120.0
,118,15180.0
,114,15240.0
,111,15300.0
,110,15360.0
,110,15420.0
,113,15480.0
,113,15540.0
,117,15600.0
,117,15660.0
,117,15720.0
,116,15780.0
,108,15840.0
,107,15900.0
,106,15960.0
,105,16020.0
,103,16080.0
,103,16140.0
,101,16200.0
,101,16260.0
,103,16320.0
,100,16380.0
,102,16440.0
,106,16500.0
,104,16560.0
,108,16620.0
,111,16680.0
,116,16740.0
,115,16800.0
,114,16860.0
,115,16920.0
,114,16980.0
,118,17040.0
,120,17100.0
,120,17160.0
,120,17220.0
,120,17280.0
,119,17340.0
,121,17400.0
,122,17460.0
,124,17520.0
,126,17580.0
,126,17640.0
,127,17700.0
,128,17760.0
,134,17820.0
,134,17880.0
,139,17940.0
,142,18000.0
,146,18060.0
,149,18120.0
,149,18180.0
,152,18240.0
,152,18300.0
,153,18360.0
,152,18420.0
,155,18480.0
,156,18540.0
,155,18600.0
,155,18660.0
,155,18720.0
,153,18780.0
,152,18840.0
,152,18900.0
,153,18960.0
,153,19020.0
,152,19080.0
,152,19140.0
,152,19200.0
,155,19260.0
,158,19320.0
,159,19380.0
,159,19440.0
,164,19500.0
,167,19560.0
,168,19620.0
,167,19680.0
,166,19740.0
,167,19800.0
,167,19860.0
,165,19920.0
,165,19980.0
,167,20040.0
,168,20100.0
,163,20160.0
,162,20220.0
,160,20280.0
,159,20340.0
,159,20400.0
,159,20460.0
,161,20520.0
,161,20580.0
,163,20640.0
,166,20700.0
,168,20760.0
,170,20820.0
,169,20880.0
,171,20940.0
,175,21000.0
,178,21060.0
,183,21120.0
,189,21180.0
,195,21240.0
,196,21300.0
,193,21360.0
,200,21420.0
,200,21480.0
,200,21540.0
