Patient ID,Queue Length,Time
,0,0.0
,0,60.0
,0,120.0
,1,180.0
,1,240.0
,3,300.0
,1,360.0
,1,420.0
,1,480.0
,3,540.0
,3,600.0
,6,660.0
,12,720.0
,13,780.0
,15,840.0
,17,900.0
,16,960.0
,19,1020.0
,18,1080.0
,19,1140.0
,21,1200.0
,22,1260.0
,24,1320.0
,24,1380.0
,23,1440.0
,22,1500.0
,20,1560.0
,20,1620.0
,18,1680.0
,17,1740.0
,14,1800.0
,15,1860.0
,16,1920.0
,16,1980.0
,20,2040.0
,22,2100.0
,25,2160.0
,22,2220.0
,28,2280.0
,29,2340.0
,32,2400.0
,32,2460.0
,31,2520.0
,32,2580.0
,33,2640.0
,33,2700.0
,33,2760.0
,36,2820.0
,36,2880.0
,38,2940.0
,38,3000.0
,37,3060.0
,37,3120.0
,38,3180.0
,37,3240.0
,38,3300.0
,38,3360.0
,41,3420.0
,41,3480.0
,41,3540.0
,44,3600.0
,48,3660.0
,53,3720.0
,50,3780.0
,53,3840.0
,52,3900.0
,55,3960.0
,57,4020.0
,56,4080.0
,56,4140.0
,60,4200.0
,59,4260.0
,56,4320.0
,55,4380.0
,53,4440.0
,53,4500.0
,50,4560.0
,47,4620.0
,46,4680.0
,46,4740.0
,45,4800.0
,47,4860.0
,48,4920.0
,51,4980.0
,53,5040.0
,57,5100.0
,60,5160.0
,60,5220.0
,62,5280.0
,61,5340.0
,58,5400.0
,59,5460.0
,60,5520.0
,60,5580.0
,65,5640.0
,64,5700.0
,60,5760.0
,58,5820.0
,54,5880.0
,51,5940.0
,50,6000.0
,49,6060.0
,48,6120.0
,46,6180.0
,48,6240.0
,47,6300.0
,48,6360.0
,53,6420.0
,54,6480.0
,54,6540.0
,55,6600.0
,53,6660.0
,50,6720.0
,51,6780.0
,54,6840.0
,57,6900.0
,57,6960.0
,59,7020.0
,63,7080.0
,62,7140.0
,64,7200.0
,62,7260.0
,61,7320.0
,59,7380.0
,57,7440.0
,57,7500.0
,56,7560.0
,55,7620.0
,53,7680.0
,51,7740.0
,54,7800.0
,54,7860.0
,58,7920.0
,59,7980.0
,62,8040.0
,65,8100.0
,72,8160.0
,76,8220.0
,79,8280.0
,82,8340.0
,84,8400.0
,85,8460.0
,85,8520.0
,87,8580.0
,82,8640.0
,83,8700.0
,84,8760.0
,83,8820.0
,84,8880.0
,83,8940.0
,85,9000.0
,85,9060.0
,87,9120.0
,90,9180.0
,91,9240.0
,95,9300.0
,95,9360.0
,98,9420.0
,101,9480.0
,107,9540.0
,108,9600.0
,110,9660.0
,114,9720.0
,117,9780.0
,120,9840.0
,125,9900.0
,125,9960.0
,122,10020.0
,125,10080.0
,122,10140.0
,122,10200.0
,122,10260.0
,123,10320.0
,122,10380.0
,121,10440.0
,118,10500.0
,120,10560.0
,121,10620.0
,123,10680.0
,123,10740.0
,122,10800.0
,123,10860.0
,120,10920.0
,122,10980.0
,128,11040.0
,129,11100.0
,130,11160.0
,127,11220.0
,126,11280.0
,128,11340.0
,129,11400.0
,130,11460.0
,129,11520.0
,126,11580.0
,126,11640.0
,124,11700.0
,126,11760.0
,125,11820.0
,125,11880.0
,124,11940.0
,125,12000.0
,125,12060.0
,126,12120.0
,128,12180.0
,128,12240.0
,131,12300.0
,127,12360.0
,127,12420.0
,132,12480.0
,133,12540.0
,133,12600.0
,132,12660.0
,133,12720.0
,133,12780.0
,133,12840.0
,136,12900.0
,137,12960.0
,135,13020.0
,134,13080.0
,132,13140.0
,131,13200.0
,130,13260.0
,130,13320.0
,130,13380.0
,132,13440.0
,133,13500.0
,132,13560.0
,133,13620.0
,135,13680.0
,133,13740.0
,133,13800.0
,139,13860.0
,142,13920.0
,147,13980.0
,149,14040.0
,150,14100.0
,150,14160.0
,151,14220.0
,151,14280.0
,146,14340.0
,146,14400.0
,144,14460.0
,142,14520.0
,142,14580.0
,138,14640.0
,137,14700.0
,137,14760.0
,136,14820.0
,135,14880.0
,132,14940.0
,133,15000.0
,135,15060.0
,139,15120.0
,141,15180.0
,140,15240.0
,141,15300.0
,137,15360.0
,138,15420.0
,138,15480.0
,139,15540.0
,141,15600.0
,141,15660.0
,137,15720.0
,136,15780.0
,132,15840.0
,132,15900.0
,132,15960.0
,131,16020.0
,131,16080.0
,130,16140.0
,130,16200.0
,129,16260.0
,129,16320.0
,129,16380.0
,131,16440.0
,137,16500.0
,140,16560.0
,143,16620.0
,145,16680.0
,141,16740.0
,149,16800.0
,149,16860.0
,153,16920.0
,157,16980.0
,157,17040.0
,155,17100.0
,153,17160.0
,153,17220.0
,153,17280.0
,152,17340.0
,155,17400.0
,154,17460.0
,153,17520.0
,151,17580.0
,150,17640.0
,151,17700.0
,152,17760.0
,151,17820.0
,154,17880.0
,161,17940.0
,166,18000.0
,164,18060.0
,169,18120.0
,171,18180.0
,173,18240.0
,170,18300.0
,171,18360.0
,167,18420.0
,168,18480.0
,165,18540.0
,165,18600.0
,163,18660.0
,162,18720.0
,161,18780.0
,160,18840.0
,159,18900.0
,161,18960.0
,162,19020.0
,165,19080.0
,166,19140.0
,164,19200.0
,165,19260.0
,166,19320.0
,167,19380.0
,171,19440.0
,173,19500.0
,175,19560.0
,175,19620.0
,176,19680.0
,175,19740.0
,180,19800.0
,185,19860.0
,191,19920.0
,193,19980.0
,194,20040.0
,194,20100.0
,192,20160.0
,191,20220.0
,190,20280.0
,192,20340.0
,190,20400.0
,189,20460.0
,189,20520.0
,191,20580.0
,190,20640.0
,195,20700.0
,199,20760.0
,198,20820.0
,200,20880.0
,202,20940.0
,206,21000.0
,207,21060.0
,210,21120.0
,208,21180.0
,210,21240.0
,211,21300.0
,210,21360.0
,209,21420.0
,208,21480.0
,208,21540.0
