hour_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,prop_sdec_appropriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number,Scenario,DT Threshold
0,0.0,0.0,11.994078951818665,1442.5019711905738,3335.231076744349,0.02127659574468085,0.0,412.9828462572069,0.0851063829787234,0.0851063829787234,12,alt_dt_0.70,0.7
1,0.0,0.0,36.274025130747034,1393.1890388820827,3350.646451468799,0.4473684210526316,0.0,934.6057733976311,0.23684210526315788,0.18421052631578946,12,alt_dt_0.70,0.7
2,0.0,0.0,39.475903550070925,1410.8294230055337,2914.9308172388655,0.2903225806451613,0.0,773.2037031475369,0.25806451612903225,0.16129032258064516,12,alt_dt_0.70,0.7
3,0.0,0.0,38.472380433027865,1418.928206225127,3440.440710964506,0.391304347826087,0.0,911.9986722867491,0.17391304347826086,0.17391304347826086,12,alt_dt_0.70,0.7
4,0.0,0.0,40.43692819769361,1392.6377239171252,,0.38095238095238093,0.0,167.6095484809234,0.09523809523809523,0.047619047619047616,12,alt_dt_0.70,0.7
5,0.0,0.0,38.94795486920839,1298.0547914923893,4008.9804114247177,0.35294117647058826,0.0,738.5236363374976,0.14705882352941177,0.14705882352941177,12,alt_dt_0.70,0.7
6,0.0,0.0,55.19399399644286,1255.8672483767348,2811.793771900798,0.5517241379310345,0.0,813.5930413615989,0.1724137931034483,0.1724137931034483,12,alt_dt_0.70,0.7
7,0.0,0.6941644840843765,29.788806916912336,1176.7156664830254,3139.4043101799743,0.4,0.4318181818181818,572.1496835138429,0.12727272727272726,0.10909090909090909,12,alt_dt_0.70,0.7
8,0.0,0.0,64.59301227304343,1325.6410545525912,3253.7203962361755,0.4262295081967213,0.23214285714285715,357.775751896268,0.07377049180327869,0.07377049180327869,12,alt_dt_0.70,0.7
9,0.0,2.917201396276731,40.3802507694894,1226.4829840329248,3126.904695332741,0.415,0.0449438202247191,658.479936070876,0.165,0.14,12,alt_dt_0.70,0.7
10,0.0,7.247141914991223,15.091007595236139,1238.6975987634214,3419.4666327938335,0.4,0.04,669.6471542841309,0.1657142857142857,0.13142857142857142,12,alt_dt_0.70,0.7
11,0.0,13.397018888658781,51.60314644741602,1414.0996479422718,3055.5044198014607,0.33495145631067963,0.018072289156626505,790.9771266138661,0.1796116504854369,0.16019417475728157,12,alt_dt_0.70,0.7
12,0.0,10.647704111545849,33.59185534417318,1457.6315858490455,3030.5150346974874,0.4218009478672986,0.041916167664670656,663.5769977603966,0.13744075829383887,0.10900473933649289,12,alt_dt_0.70,0.7
13,0.0,6.739342780054905,31.378183372295318,1495.5899024757705,3404.6370652714672,0.4444444444444444,0.03389830508474576,693.6885101953364,0.14009661835748793,0.12560386473429952,12,alt_dt_0.70,0.7
14,0.0,5.8085651705686745,36.27154738937493,1527.995588934648,3854.968922073384,0.4126984126984127,0.045454545454545456,800.8618730687103,0.164021164021164,0.13756613756613756,12,alt_dt_0.70,0.7
15,0.0,8.418038214715864,38.79301920461981,1547.6891844793022,3707.4153753085056,0.41081081081081083,0.026490066225165563,698.3214271907382,0.14594594594594595,0.12432432432432433,12,alt_dt_0.70,0.7
16,0.0,3.635644876786002,37.86780688721089,1571.8415772750493,3328.598607135999,0.4911242603550296,0.056338028169014086,630.7377206958306,0.11834319526627218,0.11242603550295859,12,alt_dt_0.70,0.7
17,0.0,6.832122068760404,36.44920318058411,1569.0361474879953,3709.8389315055124,0.3416149068322981,0.015267175572519083,694.9336347471252,0.12422360248447205,0.11180124223602485,12,alt_dt_0.70,0.7
18,0.0,2.0689458194672357,56.627637151107464,1584.761164395486,3653.7533573718947,0.37583892617449666,0.0,540.6624500136993,0.12751677852348994,0.09395973154362416,12,alt_dt_0.70,0.7
19,0.0,1.7247068328300352,48.07993098796922,1636.4786832354914,3740.7722487554925,0.44339622641509435,0.0,532.2641910026339,0.12264150943396226,0.08490566037735849,12,alt_dt_0.70,0.7
20,0.0,0.5860788451517531,30.396317801794858,1523.347997870746,3557.6030801964503,0.4262295081967213,0.0,709.8135732170972,0.13934426229508196,0.12295081967213115,12,alt_dt_0.70,0.7
21,0.0,2.900953855073707,55.613307620126946,1543.9990944763138,4075.1306171233396,0.5096153846153846,0.0,416.2375209792317,0.0673076923076923,0.057692307692307696,12,alt_dt_0.70,0.7
22,0.0,0.23487443831394417,64.72590944706656,1513.5288181047076,3162.4463971342416,0.4875,0.0,431.06138760053733,0.125,0.075,12,alt_dt_0.70,0.7
23,0.0,0.0,28.712566694079214,1547.8360343602196,,0.3620689655172414,0.0,210.25618402587614,0.05172413793103448,0.017241379310344827,12,alt_dt_0.70,0.7
