Patient ID,Queue Length,Time
,0,0.0
,0,60.0
,0,120.0
,0,180.0
,1,240.0
,2,300.0
,2,360.0
,4,420.0
,5,480.0
,6,540.0
,9,600.0
,12,660.0
,16,720.0
,18,780.0
,20,840.0
,20,900.0
,20,960.0
,20,1020.0
,23,1080.0
,25,1140.0
,24,1200.0
,24,1260.0
,24,1320.0
,24,1380.0
,26,1440.0
,25,1500.0
,26,1560.0
,25,1620.0
,26,1680.0
,25,1740.0
,24,1800.0
,23,1860.0
,22,1920.0
,21,1980.0
,25,2040.0
,29,2100.0
,32,2160.0
,35,2220.0
,33,2280.0
,40,2340.0
,40,2400.0
,45,2460.0
,49,2520.0
,50,2580.0
,50,2640.0
,49,2700.0
,40,2760.0
,37,2820.0
,37,2880.0
,32,2940.0
,32,3000.0
,33,3060.0
,34,3120.0
,32,3180.0
,32,3240.0
,32,3300.0
,34,3360.0
,34,3420.0
,35,3480.0
,33,3540.0
,38,3600.0
,37,3660.0
,38,3720.0
,38,3780.0
,41,3840.0
,44,3900.0
,44,3960.0
,46,4020.0
,46,4080.0
,43,4140.0
,41,4200.0
,40,4260.0
,39,4320.0
,36,4380.0
,33,4440.0
,30,4500.0
,28,4560.0
,28,4620.0
,27,4680.0
,28,4740.0
,30,4800.0
,31,4860.0
,35,4920.0
,39,4980.0
,40,5040.0
,41,5100.0
,43,5160.0
,41,5220.0
,47,5280.0
,48,5340.0
,47,5400.0
,53,5460.0
,54,5520.0
,54,5580.0
,53,5640.0
,52,5700.0
,53,5760.0
,52,5820.0
,52,5880.0
,51,5940.0
,49,6000.0
,49,6060.0
,48,6120.0
,46,6180.0
,44,6240.0
,46,6300.0
,50,6360.0
,50,6420.0
,52,6480.0
,48,6540.0
,44,6600.0
,40,6660.0
,41,6720.0
,40,6780.0
,42,6840.0
,41,6900.0
,43,6960.0
,42,7020.0
,44,7080.0
,41,7140.0
,37,7200.0
,38,7260.0
,35,7320.0
,35,7380.0
,36,7440.0
,37,7500.0
,38,7560.0
,39,7620.0
,38,7680.0
,41,7740.0
,45,7800.0
,47,7860.0
,47,7920.0
,47,7980.0
,48,8040.0
,50,8100.0
,53,8160.0
,53,8220.0
,55,8280.0
,54,8340.0
,56,8400.0
,59,8460.0
,60,8520.0
,59,8580.0
,59,8640.0
,59,8700.0
,58,8760.0
,59,8820.0
,57,8880.0
,58,8940.0
,57,9000.0
,57,9060.0
,59,9120.0
,62,9180.0
,66,9240.0
,67,9300.0
,65,9360.0
,71,9420.0
,76,9480.0
,78,9540.0
,77,9600.0
,77,9660.0
,80,9720.0
,81,9780.0
,78,9840.0
,79,9900.0
,80,9960.0
,74,10020.0
,73,10080.0
,73,10140.0
,73,10200.0
,73,10260.0
,72,10320.0
,73,10380.0
,75,10440.0
,76,10500.0
,79,10560.0
,80,10620.0
,84,10680.0
,87,10740.0
,96,10800.0
,98,10860.0
,101,10920.0
,100,10980.0
,99,11040.0
,100,11100.0
,96,11160.0
,95,11220.0
,98,11280.0
,98,11340.0
,96,11400.0
,90,11460.0
,88,11520.0
,86,11580.0
,86,11640.0
,86,11700.0
,86,11760.0
,86,11820.0
,87,11880.0
,87,11940.0
,87,12000.0
,88,12060.0
,91,12120.0
,92,12180.0
,96,12240.0
,97,12300.0
,102,12360.0
,103,12420.0
,103,12480.0
,107,12540.0
,110,12600.0
,112,12660.0
,109,12720.0
,110,12780.0
,110,12840.0
,107,12900.0
,109,12960.0
,108,13020.0
,106,13080.0
,106,13140.0
,105,13200.0
,105,13260.0
,105,13320.0
,107,13380.0
,108,13440.0
,107,13500.0
,109,13560.0
,115,13620.0
,117,13680.0
,119,13740.0
,124,13800.0
,130,13860.0
,134,13920.0
,132,13980.0
,131,14040.0
,132,14100.0
,132,14160.0
,135,14220.0
,138,14280.0
,139,14340.0
,133,14400.0
,134,14460.0
,133,14520.0
,133,14580.0
,133,14640.0
,132,14700.0
,133,14760.0
,134,14820.0
,134,14880.0
,131,14940.0
,132,15000.0
,135,15060.0
,139,15120.0
,143,15180.0
,152,15240.0
,155,15300.0
,158,15360.0
,159,15420.0
,161,15480.0
,159,15540.0
,160,15600.0
,161,15660.0
,161,15720.0
,156,15780.0
,156,15840.0
,157,15900.0
,158,15960.0
,159,16020.0
,159,16080.0
,160,16140.0
,159,16200.0
,156,16260.0
,159,16320.0
,160,16380.0
,163,16440.0
,164,16500.0
,168,16560.0
,172,16620.0
,175,16680.0
,175,16740.0
,179,16800.0
,179,16860.0
,180,16920.0
,179,16980.0
,179,17040.0
,179,17100.0
,179,17160.0
,181,17220.0
,182,17280.0
,185,17340.0
,184,17400.0
,180,17460.0
,179,17520.0
,178,17580.0
,178,17640.0
,178,17700.0
,175,17760.0
,176,17820.0
,178,17880.0
,181,17940.0
,184,18000.0
,186,18060.0
,187,18120.0
,187,18180.0
,189,18240.0
,193,18300.0
,193,18360.0
,194,18420.0
,191,18480.0
,191,18540.0
,197,18600.0
,198,18660.0
,198,18720.0
,200,18780.0
,198,18840.0
,198,18900.0
,197,18960.0
,197,19020.0
,195,19080.0
,194,19140.0
,192,19200.0
,194,19260.0
,194,19320.0
,194,19380.0
,194,19440.0
,191,19500.0
,195,19560.0
,196,19620.0
,198,19680.0
,200,19740.0
,202,19800.0
,200,19860.0
,199,19920.0
,198,19980.0
,197,20040.0
,198,20100.0
,199,20160.0
,198,20220.0
,198,20280.0
,195,20340.0
,195,20400.0
,195,20460.0
,198,20520.0
,200,20580.0
,201,20640.0
,202,20700.0
,205,20760.0
,209,20820.0
,216,20880.0
,221,20940.0
,223,21000.0
,225,21060.0
,227,21120.0
,228,21180.0
,230,21240.0
,231,21300.0
,232,21360.0
,233,21420.0
,233,21480.0
,236,21540.0
