hour_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,prop_sdec_appropriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number,Scenario,DT Threshold
0,0.0,0.0,17.04443467563906,1056.95081606415,3492.868994394301,0.02127659574468085,0.0,693.5497817126246,0.14893617021276595,0.14893617021276595,17,alt_dt_0.70,0.7
1,0.0,0.2597775383729868,52.356977965391025,1088.3768885222562,2889.9321512810357,0.5476190476190477,0.0,626.6347037011516,0.16666666666666666,0.11904761904761904,17,alt_dt_0.70,0.7
2,0.0,0.0,77.25787048247567,1005.9949218015357,3350.444347884079,0.3235294117647059,0.0,1171.7109454599226,0.29411764705882354,0.2647058823529412,17,alt_dt_0.70,0.7
3,0.0,0.0,37.25939254203695,962.5023875763527,4681.926612033401,0.5454545454545454,0.0,847.2732798221149,0.18181818181818182,0.18181818181818182,17,alt_dt_0.70,0.7
4,0.0,0.0,42.26427869142234,1026.3854025180317,3067.8975856851184,0.32142857142857145,0.0,1263.7643096253316,0.25,0.17857142857142858,17,alt_dt_0.70,0.7
5,0.0,0.0,40.78571283494398,818.3819436636741,2835.9836266710627,0.4838709677419355,0.0,1009.7269163248201,0.1935483870967742,0.1935483870967742,17,alt_dt_0.70,0.7
6,0.0,0.0,24.239862428482592,872.0721601413386,2212.1458986128605,0.29545454545454547,0.0,809.6112826329992,0.18181818181818182,0.18181818181818182,17,alt_dt_0.70,0.7
7,0.0,2.129507361689017,24.465003552094327,843.2238719481775,4019.2789451045783,0.4714285714285714,0.46875,729.228979022692,0.14285714285714285,0.12857142857142856,17,alt_dt_0.70,0.7
8,0.0,0.0,43.76201282093747,893.2436707294173,2091.316538239675,0.3826086956521739,0.1650485436893204,337.82697970538,0.08695652173913043,0.0782608695652174,17,alt_dt_0.70,0.7
9,0.0,0.06520413290355412,29.820651578062222,846.1930094419278,3153.362908380858,0.4155844155844156,0.058823529411764705,662.2597839017222,0.14935064935064934,0.13636363636363635,17,alt_dt_0.70,0.7
10,0.0,4.235206641786499,50.194050433773874,936.3265609453291,2912.3776944444216,0.4084507042253521,0.010869565217391304,438.3522265262727,0.12206572769953052,0.07511737089201878,17,alt_dt_0.70,0.7
11,0.0,23.023622837065343,41.472207482853705,794.076891655633,3083.650149721544,0.417910447761194,0.024691358024691357,614.5276132461391,0.14427860696517414,0.10945273631840796,17,alt_dt_0.70,0.7
12,0.0,12.059617066379918,33.15534080775772,918.3199708757403,2693.262808192712,0.4251497005988024,0.04411764705882353,567.7498448652415,0.1377245508982036,0.11377245508982035,17,alt_dt_0.70,0.7
13,0.0,4.898659417046254,47.459451603505144,1036.2254714222584,3300.4568372292956,0.4153846153846154,0.03205128205128205,667.0998360651405,0.13333333333333333,0.11282051282051282,17,alt_dt_0.70,0.7
14,0.0,2.475268826945814,27.348043810598153,1077.125684598887,2506.4314430533022,0.3765432098765432,0.022388059701492536,485.21971929693524,0.11728395061728394,0.09876543209876543,17,alt_dt_0.70,0.7
15,0.0,5.077190584981028,19.645235947169667,1138.582138103983,3433.1541301907228,0.3645833333333333,0.03773584905660377,683.5588116986555,0.13541666666666666,0.11979166666666667,17,alt_dt_0.70,0.7
16,0.0,5.420465895334216,42.39379688063008,1229.875885665374,2871.7054979107124,0.39779005524861877,0.03546099290780142,431.25223297275875,0.10497237569060773,0.06629834254143646,17,alt_dt_0.70,0.7
17,0.0,2.8229774382848953,47.40725038399686,1104.948181790451,2678.8231528435413,0.43125,0.007692307692307693,627.1538325033625,0.14375,0.125,17,alt_dt_0.70,0.7
18,0.0,3.1241989375240022,34.9457554520602,1226.268762419063,3423.3791979693865,0.3389830508474576,0.0,845.7499715706458,0.1694915254237288,0.14689265536723164,17,alt_dt_0.70,0.7
19,0.0,7.521383197522762,22.665047398597558,1250.4103034091104,3401.2352543805296,0.4025974025974026,0.0,801.3928996719973,0.15584415584415584,0.13636363636363635,17,alt_dt_0.70,0.7
20,0.0,2.6302537623130733,26.438270610548248,1308.3190973670946,3130.1071232447234,0.421875,0.0,588.9637014441967,0.109375,0.09375,17,alt_dt_0.70,0.7
21,0.0,2.2348438278084615,42.91284512956094,1324.5587966683922,3199.8022168704797,0.5,0.0,206.60030617774422,0.05555555555555555,0.023809523809523808,17,alt_dt_0.70,0.7
22,0.0,0.16089414183898043,47.95773429076519,1249.2779480351383,3010.506838438912,0.4,0.0,946.8819524981155,0.2,0.16666666666666666,17,alt_dt_0.70,0.7
23,0.0,0.2003949174543587,31.992897381508183,1174.3755713845,2866.662874507294,0.4,0.0,813.2588700674698,0.13846153846153847,0.12307692307692308,17,alt_dt_0.70,0.7
