Patient ID,Queue Length,Time
,0,0.0
,1,60.0
,2,120.0
,3,180.0
,2,240.0
,3,300.0
,3,360.0
,2,420.0
,7,480.0
,9,540.0
,14,600.0
,19,660.0
,17,720.0
,18,780.0
,17,840.0
,17,900.0
,15,960.0
,18,1020.0
,15,1080.0
,18,1140.0
,18,1200.0
,17,1260.0
,16,1320.0
,16,1380.0
,17,1440.0
,13,1500.0
,15,1560.0
,14,1620.0
,12,1680.0
,12,1740.0
,11,1800.0
,13,1860.0
,13,1920.0
,16,1980.0
,16,2040.0
,17,2100.0
,20,2160.0
,24,2220.0
,25,2280.0
,23,2340.0
,27,2400.0
,28,2460.0
,29,2520.0
,30,2580.0
,29,2640.0
,29,2700.0
,28,2760.0
,28,2820.0
,27,2880.0
,26,2940.0
,23,3000.0
,22,3060.0
,22,3120.0
,22,3180.0
,21,3240.0
,21,3300.0
,24,3360.0
,26,3420.0
,25,3480.0
,28,3540.0
,28,3600.0
,28,3660.0
,30,3720.0
,29,3780.0
,34,3840.0
,33,3900.0
,35,3960.0
,35,4020.0
,34,4080.0
,36,4140.0
,37,4200.0
,36,4260.0
,31,4320.0
,33,4380.0
,33,4440.0
,34,4500.0
,34,4560.0
,31,4620.0
,31,4680.0
,32,4740.0
,31,4800.0
,29,4860.0
,30,4920.0
,36,4980.0
,43,5040.0
,45,5100.0
,45,5160.0
,41,5220.0
,46,5280.0
,52,5340.0
,54,5400.0
,52,5460.0
,51,5520.0
,50,5580.0
,56,5640.0
,54,5700.0
,54,5760.0
,53,5820.0
,51,5880.0
,50,5940.0
,49,6000.0
,49,6060.0
,47,6120.0
,45,6180.0
,43,6240.0
,44,6300.0
,48,6360.0
,48,6420.0
,51,6480.0
,50,6540.0
,53,6600.0
,54,6660.0
,53,6720.0
,45,6780.0
,46,6840.0
,45,6900.0
,46,6960.0
,47,7020.0
,47,7080.0
,49,7140.0
,47,7200.0
,48,7260.0
,49,7320.0
,49,7380.0
,49,7440.0
,48,7500.0
,48,7560.0
,47,7620.0
,50,7680.0
,49,7740.0
,54,7800.0
,53,7860.0
,51,7920.0
,50,7980.0
,51,8040.0
,50,8100.0
,49,8160.0
,51,8220.0
,52,8280.0
,51,8340.0
,51,8400.0
,50,8460.0
,52,8520.0
,53,8580.0
,51,8640.0
,51,8700.0
,48,8760.0
,48,8820.0
,48,8880.0
,47,8940.0
,45,9000.0
,44,9060.0
,48,9120.0
,49,9180.0
,51,9240.0
,53,9300.0
,58,9360.0
,60,9420.0
,65,9480.0
,66,9540.0
,67,9600.0
,66,9660.0
,64,9720.0
,67,9780.0
,66,9840.0
,65,9900.0
,64,9960.0
,60,10020.0
,62,10080.0
,61,10140.0
,58,10200.0
,57,10260.0
,57,10320.0
,57,10380.0
,58,10440.0
,62,10500.0
,62,10560.0
,60,10620.0
,65,10680.0
,67,10740.0
,70,10800.0
,70,10860.0
,71,10920.0
,73,10980.0
,73,11040.0
,75,11100.0
,77,11160.0
,76,11220.0
,77,11280.0
,80,11340.0
,79,11400.0
,74,11460.0
,69,11520.0
,66,11580.0
,67,11640.0
,67,11700.0
,66,11760.0
,68,11820.0
,70,11880.0
,70,11940.0
,74,12000.0
,75,12060.0
,77,12120.0
,79,12180.0
,84,12240.0
,88,12300.0
,87,12360.0
,86,12420.0
,84,12480.0
,82,12540.0
,85,12600.0
,87,12660.0
,88,12720.0
,89,12780.0
,90,12840.0
,91,12900.0
,89,12960.0
,89,13020.0
,90,13080.0
,89,13140.0
,90,13200.0
,90,13260.0
,90,13320.0
,91,13380.0
,91,13440.0
,90,13500.0
,96,13560.0
,103,13620.0
,106,13680.0
,106,13740.0
,113,13800.0
,113,13860.0
,120,13920.0
,122,13980.0
,125,14040.0
,128,14100.0
,126,14160.0
,128,14220.0
,133,14280.0
,133,14340.0
,133,14400.0
,125,14460.0
,126,14520.0
,121,14580.0
,121,14640.0
,120,14700.0
,119,14760.0
,121,14820.0
,121,14880.0
,125,14940.0
,129,15000.0
,132,15060.0
,135,15120.0
,136,15180.0
,140,15240.0
,143,15300.0
,143,15360.0
,148,15420.0
,148,15480.0
,152,15540.0
,157,15600.0
,160,15660.0
,162,15720.0
,162,15780.0
,162,15840.0
,163,15900.0
,161,15960.0
,158,16020.0
,159,16080.0
,159,16140.0
,160,16200.0
,161,16260.0
,161,16320.0
,165,16380.0
,166,16440.0
,170,16500.0
,171,16560.0
,172,16620.0
,174,16680.0
,175,16740.0
,173,16800.0
,173,16860.0
,174,16920.0
,173,16980.0
,173,17040.0
,169,17100.0
,174,17160.0
,171,17220.0
,170,17280.0
,167,17340.0
,164,17400.0
,163,17460.0
,162,17520.0
,162,17580.0
,159,17640.0
,158,17700.0
,159,17760.0
,159,17820.0
,164,17880.0
,168,17940.0
,167,18000.0
,166,18060.0
,165,18120.0
,168,18180.0
,167,18240.0
,168,18300.0
,167,18360.0
,167,18420.0
,168,18480.0
,171,18540.0
,171,18600.0
,169,18660.0
,170,18720.0
,169,18780.0
,167,18840.0
,166,18900.0
,164,18960.0
,164,19020.0
,163,19080.0
,164,19140.0
,166,19200.0
,164,19260.0
,164,19320.0
,169,19380.0
,170,19440.0
,174,19500.0
,177,19560.0
,175,19620.0
,181,19680.0
,178,19740.0
,177,19800.0
,179,19860.0
,176,19920.0
,178,19980.0
,177,20040.0
,176,20100.0
,176,20160.0
,174,20220.0
,174,20280.0
,173,20340.0
,172,20400.0
,172,20460.0
,170,20520.0
,169,20580.0
,169,20640.0
,172,20700.0
,171,20760.0
,178,20820.0
,179,20880.0
,182,20940.0
,187,21000.0
,188,21060.0
,189,21120.0
,192,21180.0
,192,21240.0
,193,21300.0
,196,21360.0
,196,21420.0
,197,21480.0
,197,21540.0
