hour_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,prop_sdec_appropriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number,Scenario,DT Threshold
0,0.0,0.0,26.154585445879547,1886.0604997374455,3435.9696132919435,0.022222222222222223,0.0,355.3241281173732,0.06666666666666667,0.06666666666666667,20,alt_dt_0.70,0.7
1,0.0,0.10509975656519341,76.33734633410168,2051.6961433943293,3783.5483367445872,0.3953488372093023,0.0,724.3690301116468,0.13953488372093023,0.11627906976744186,20,alt_dt_0.70,0.7
2,0.0,0.0,40.23032451656509,1519.4204508542434,3117.0765290117965,0.4375,0.0,631.4755791426768,0.15625,0.125,20,alt_dt_0.70,0.7
3,0.0,0.0,34.235625777215546,1744.2575453998527,3082.061979419036,0.4375,0.0,766.6762720982182,0.1875,0.1875,20,alt_dt_0.70,0.7
4,0.0,0.5238061833291189,88.67988387244282,1936.0368439169833,3489.3470727137346,0.4230769230769231,0.0,1076.1908156422362,0.19230769230769232,0.19230769230769232,20,alt_dt_0.70,0.7
5,0.0,0.0,9.929809009538076,1915.9985074597055,3580.718457798819,0.40540540540540543,0.0,697.8857436038153,0.16216216216216217,0.13513513513513514,20,alt_dt_0.70,0.7
6,0.0,0.0,27.745783217984354,1755.358438488311,2321.6568874834466,0.25,0.0,538.1631097038498,0.16666666666666666,0.125,20,alt_dt_0.70,0.7
7,0.0,0.4367734713160871,13.018038034862668,1681.151734353382,2957.18465245843,0.35443037974683544,0.38028169014084506,664.4494424074164,0.189873417721519,0.1518987341772152,20,alt_dt_0.70,0.7
8,0.0,0.3712224482940225,30.553900398897657,1578.0903177569533,3228.676609294493,0.4507042253521127,0.16153846153846155,486.48169955957894,0.1267605633802817,0.11267605633802817,20,alt_dt_0.70,0.7
9,0.0,2.1171707341379813,47.39011167459929,1724.1427411004279,3077.3531084066353,0.45714285714285713,0.024691358024691357,535.223530186721,0.1657142857142857,0.12571428571428572,20,alt_dt_0.70,0.7
10,0.0,8.378966808540223,38.68082012967925,1815.3365769319632,3094.7513319662053,0.43478260869565216,0.024691358024691357,591.34330557091,0.11956521739130435,0.10869565217391304,20,alt_dt_0.70,0.7
11,0.0,16.903023896675425,42.567135184529,1829.1814155806878,3204.86749479364,0.37142857142857144,0.0472972972972973,640.7428268771354,0.14285714285714285,0.12571428571428572,20,alt_dt_0.70,0.7
12,0.0,8.20211761468121,58.28570209774064,1941.0735253275348,2846.4100066767546,0.39800995024875624,0.047058823529411764,683.313558640614,0.14925373134328357,0.13930348258706468,20,alt_dt_0.70,0.7
13,0.0,5.852796999786661,28.841731288073024,1850.5624585499095,2758.8848895435,0.4126984126984127,0.019867549668874173,514.5652881046642,0.12698412698412698,0.08994708994708994,20,alt_dt_0.70,0.7
14,0.0,3.407118720367425,27.420774663900374,2022.7887304539242,3121.539256864406,0.4121212121212121,0.05555555555555555,677.0771846169366,0.1393939393939394,0.12727272727272726,20,alt_dt_0.70,0.7
15,0.0,5.493942071021532,41.74240188103633,2158.0022801539026,3355.9483270110577,0.3954802259887006,0.020689655172413793,592.2354282565387,0.12429378531073447,0.10734463276836158,20,alt_dt_0.70,0.7
16,0.0,5.198287186835256,27.95613312890083,2101.2612626484615,3502.214811855987,0.372972972972973,0.025806451612903226,536.2475093011959,0.12432432432432433,0.08648648648648649,20,alt_dt_0.70,0.7
17,0.0,5.388351710947919,64.48705817214245,2194.0750971057323,3330.7875492341454,0.44919786096256686,0.0064516129032258064,817.4170170873178,0.1657754010695187,0.1443850267379679,20,alt_dt_0.70,0.7
18,0.0,8.77797833016974,58.88446919354973,2218.886528392084,3542.331858718755,0.4605263157894737,0.0,593.5796301671709,0.09868421052631579,0.09868421052631579,20,alt_dt_0.70,0.7
19,0.0,8.846864842557968,27.148950477642757,2235.4556515663544,3217.108066157851,0.40789473684210525,0.0,373.6493658936771,0.05921052631578947,0.05263157894736842,20,alt_dt_0.70,0.7
20,0.0,10.76925085829789,25.723924356096113,2166.201202804475,3283.2753268856627,0.42038216560509556,0.0,546.4795405355754,0.12101910828025478,0.09554140127388536,20,alt_dt_0.70,0.7
21,0.0,8.608998415099984,46.043031974666086,2213.8775599382193,3857.9947569674896,0.3695652173913043,0.0,729.1401178193623,0.14130434782608695,0.13043478260869565,20,alt_dt_0.70,0.7
22,0.0,0.8573073622904174,35.99778638524835,2113.290940451266,3685.425251906996,0.4827586206896552,0.0,611.8164436192029,0.09195402298850575,0.09195402298850575,20,alt_dt_0.70,0.7
23,0.0,1.4319866690730123,41.854404372085014,2300.062505936523,3260.412489583186,0.4032258064516129,0.0,946.8478257392201,0.16129032258064516,0.14516129032258066,20,alt_dt_0.70,0.7
