Patient ID,Queue Length,Time
,0,0.0
,0,60.0
,0,120.0
,0,180.0
,0,240.0
,0,300.0
,0,360.0
,0,420.0
,0,480.0
,1,540.0
,2,600.0
,3,660.0
,7,720.0
,7,780.0
,7,840.0
,8,900.0
,10,960.0
,9,1020.0
,7,1080.0
,7,1140.0
,3,1200.0
,5,1260.0
,7,1320.0
,9,1380.0
,8,1440.0
,7,1500.0
,6,1560.0
,7,1620.0
,7,1680.0
,8,1740.0
,7,1800.0
,5,1860.0
,6,1920.0
,10,1980.0
,12,2040.0
,18,2100.0
,19,2160.0
,22,2220.0
,23,2280.0
,29,2340.0
,31,2400.0
,33,2460.0
,36,2520.0
,36,2580.0
,40,2640.0
,42,2700.0
,42,2760.0
,42,2820.0
,43,2880.0
,45,2940.0
,42,3000.0
,43,3060.0
,43,3120.0
,43,3180.0
,41,3240.0
,43,3300.0
,44,3360.0
,46,3420.0
,44,3480.0
,44,3540.0
,46,3600.0
,42,3660.0
,47,3720.0
,49,3780.0
,53,3840.0
,54,3900.0
,57,3960.0
,54,4020.0
,49,4080.0
,50,4140.0
,49,4200.0
,50,4260.0
,49,4320.0
,44,4380.0
,45,4440.0
,44,4500.0
,44,4560.0
,42,4620.0
,42,4680.0
,42,4740.0
,43,4800.0
,43,4860.0
,46,4920.0
,49,4980.0
,53,5040.0
,56,5100.0
,61,5160.0
,61,5220.0
,64,5280.0
,67,5340.0
,69,5400.0
,71,5460.0
,67,5520.0
,68,5580.0
,66,5640.0
,64,5700.0
,65,5760.0
,65,5820.0
,63,5880.0
,63,5940.0
,62,6000.0
,63,6060.0
,63,6120.0
,62,6180.0
,64,6240.0
,62,6300.0
,64,6360.0
,65,6420.0
,67,6480.0
,71,6540.0
,71,6600.0
,71,6660.0
,75,6720.0
,74,6780.0
,75,6840.0
,78,6900.0
,81,6960.0
,84,7020.0
,87,7080.0
,85,7140.0
,84,7200.0
,85,7260.0
,82,7320.0
,81,7380.0
,79,7440.0
,78,7500.0
,80,7560.0
,80,7620.0
,81,7680.0
,80,7740.0
,77,7800.0
,78,7860.0
,77,7920.0
,77,7980.0
,80,8040.0
,81,8100.0
,77,8160.0
,81,8220.0
,80,8280.0
,79,8340.0
,77,8400.0
,82,8460.0
,84,8520.0
,81,8580.0
,84,8640.0
,83,8700.0
,83,8760.0
,83,8820.0
,82,8880.0
,82,8940.0
,82,9000.0
,81,9060.0
,80,9120.0
,79,9180.0
,77,9240.0
,81,9300.0
,84,9360.0
,87,9420.0
,88,9480.0
,92,9540.0
,93,9600.0
,94,9660.0
,96,9720.0
,96,9780.0
,96,9840.0
,97,9900.0
,100,9960.0
,100,10020.0
,100,10080.0
,100,10140.0
,97,10200.0
,97,10260.0
,93,10320.0
,90,10380.0
,88,10440.0
,86,10500.0
,89,10560.0
,90,10620.0
,94,10680.0
,100,10740.0
,105,10800.0
,109,10860.0
,114,10920.0
,114,10980.0
,115,11040.0
,114,11100.0
,115,11160.0
,116,11220.0
,120,11280.0
,116,11340.0
,121,11400.0
,119,11460.0
,115,11520.0
,115,11580.0
,116,11640.0
,118,11700.0
,118,11760.0
,117,11820.0
,118,11880.0
,119,11940.0
,116,12000.0
,119,12060.0
,118,12120.0
,119,12180.0
,122,12240.0
,125,12300.0
,126,12360.0
,130,12420.0
,131,12480.0
,138,12540.0
,141,12600.0
,138,12660.0
,140,12720.0
,141,12780.0
,138,12840.0
,138,12900.0
,133,12960.0
,126,13020.0
,125,13080.0
,124,13140.0
,121,13200.0
,122,13260.0
,119,13320.0
,118,13380.0
,118,13440.0
,122,13500.0
,125,13560.0
,127,13620.0
,133,13680.0
,131,13740.0
,140,13800.0
,144,13860.0
,144,13920.0
,144,13980.0
,146,14040.0
,144,14100.0
,140,14160.0
,143,14220.0
,145,14280.0
,141,14340.0
,143,14400.0
,145,14460.0
,140,14520.0
,137,14580.0
,135,14640.0
,135,14700.0
,138,14760.0
,137,14820.0
,142,14880.0
,141,14940.0
,139,15000.0
,144,15060.0
,147,15120.0
,149,15180.0
,148,15240.0
,152,15300.0
,153,15360.0
,154,15420.0
,156,15480.0
,162,15540.0
,160,15600.0
,158,15660.0
,157,15720.0
,157,15780.0
,159,15840.0
,160,15900.0
,159,15960.0
,155,16020.0
,154,16080.0
,151,16140.0
,150,16200.0
,150,16260.0
,147,16320.0
,147,16380.0
,150,16440.0
,154,16500.0
,158,16560.0
,161,16620.0
,160,16680.0
,165,16740.0
,168,16800.0
,170,16860.0
,171,16920.0
,173,16980.0
,174,17040.0
,173,17100.0
,174,17160.0
,174,17220.0
,174,17280.0
,174,17340.0
,172,17400.0
,171,17460.0
,171,17520.0
,171,17580.0
,173,17640.0
,173,17700.0
,172,17760.0
,171,17820.0
,174,17880.0
,175,17940.0
,176,18000.0
,172,18060.0
,178,18120.0
,178,18180.0
,176,18240.0
,179,18300.0
,180,18360.0
,184,18420.0
,184,18480.0
,188,18540.0
,190,18600.0
,193,18660.0
,194,18720.0
,195,18780.0
,193,18840.0
,193,18900.0
,194,18960.0
,194,19020.0
,194,19080.0
,195,19140.0
,193,19200.0
,191,19260.0
,191,19320.0
,198,19380.0
,204,19440.0
,209,19500.0
,213,19560.0
,216,19620.0
,216,19680.0
,220,19740.0
,221,19800.0
,223,19860.0
,225,19920.0
,227,19980.0
,222,20040.0
,221,20100.0
,222,20160.0
,222,20220.0
,220,20280.0
,219,20340.0
,219,20400.0
,220,20460.0
,221,20520.0
,221,20580.0
,223,20640.0
,223,20700.0
,221,20760.0
,224,20820.0
,225,20880.0
,223,20940.0
,228,21000.0
,229,21060.0
,230,21120.0
,232,21180.0
,232,21240.0
,234,21300.0
,238,21360.0
,243,21420.0
,243,21480.0
,243,21540.0
