hour_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,prop_sdec_appropriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number,Scenario,DT Threshold
0,0.0,0.0,42.13210349480242,949.7437212492049,3648.0762939285437,0.02040816326530612,0.0,779.6387032311862,0.16326530612244897,0.14285714285714285,8,alt_dt_0.70,0.7
1,0.0,0.0,29.184547720712793,853.4081080532119,2971.226310708544,0.36538461538461536,0.0,706.1909035833271,0.19230769230769232,0.15384615384615385,8,alt_dt_0.70,0.7
2,0.0,0.0,33.72404454090861,691.7022639734225,3467.7201956277877,0.3333333333333333,0.0,1078.0915115146208,0.25,0.25,8,alt_dt_0.70,0.7
3,0.0,0.0,61.95397635946392,737.1174816520706,3210.5779721984536,0.39285714285714285,0.0,822.2326613304241,0.25,0.17857142857142858,8,alt_dt_0.70,0.7
4,0.0,0.0,16.322734301478185,667.0295518696332,1205.0761285684318,0.3939393939393939,0.0,410.44201059475955,0.12121212121212122,0.09090909090909091,8,alt_dt_0.70,0.7
5,0.0,0.0,23.66507515889789,631.2691732660307,1916.7734311778622,0.24,0.0,594.6807889175647,0.2,0.12,8,alt_dt_0.70,0.7
6,0.0,0.0,42.22520671775055,612.8096458639726,2074.6002770761943,0.34782608695652173,0.0,510.8716805339206,0.15217391304347827,0.13043478260869565,8,alt_dt_0.70,0.7
7,0.0,2.580792588837252,57.12437437333138,569.110201275455,1540.064029059294,0.3875,0.39436619718309857,277.37116018373376,0.075,0.0625,8,alt_dt_0.70,0.7
8,0.0,0.0,24.10156680214027,516.8205089971261,2887.7689579882544,0.4666666666666667,0.18518518518518517,408.972164692479,0.11666666666666667,0.1,8,alt_dt_0.70,0.7
9,0.0,1.7488191700909013,40.86220595623838,572.8409003006577,2174.475670857999,0.44171779141104295,0.0410958904109589,543.4896454525807,0.15337423312883436,0.1165644171779141,8,alt_dt_0.70,0.7
10,0.0,3.5298601626889963,31.17590811122762,583.4836634617081,2363.9039903631115,0.4093567251461988,0.04666666666666667,495.96575111282164,0.1286549707602339,0.10526315789473684,8,alt_dt_0.70,0.7
11,0.0,11.0607456981583,40.54217477280739,637.6518643967285,2703.7610802282834,0.43,0.0658682634730539,764.67996708565,0.19,0.16,8,alt_dt_0.70,0.7
12,0.0,7.19862360632725,25.800195991068716,693.3137031145093,2669.162782814555,0.3368421052631579,0.019736842105263157,642.9773270306456,0.1368421052631579,0.11052631578947368,8,alt_dt_0.70,0.7
13,0.0,6.079955219711777,33.445070607887885,742.4009525800144,2955.3277764162776,0.378698224852071,0.0,622.0290891826038,0.15384615384615385,0.11834319526627218,8,alt_dt_0.70,0.7
14,0.0,3.8503861865956295,38.97781117058191,678.756331962729,3016.4764047717235,0.47540983606557374,0.02531645569620253,440.41136316933864,0.12568306010928962,0.08743169398907104,8,alt_dt_0.70,0.7
15,0.0,7.5714285028337205,42.769852428423725,864.755260744651,2888.9834607705184,0.38461538461538464,0.03597122302158273,660.4374207672424,0.13609467455621302,0.1242603550295858,8,alt_dt_0.70,0.7
16,0.0,2.799337535239727,44.25151353438506,882.8604443458921,3229.313562099286,0.37777777777777777,0.03333333333333333,532.6195608609045,0.13333333333333333,0.10555555555555556,8,alt_dt_0.70,0.7
17,0.0,4.274861205123176,29.8310548491309,919.9102285244721,3147.523422272059,0.3854748603351955,0.013157894736842105,585.5933915045701,0.15083798882681565,0.11173184357541899,8,alt_dt_0.70,0.7
18,0.0,9.345424418364072,36.91399198131512,921.7544667031241,2636.9786278563206,0.44755244755244755,0.0,551.646601909449,0.13986013986013987,0.11888111888111888,8,alt_dt_0.70,0.7
19,0.0,9.585067088848017,53.61701678978829,946.7605705976895,2126.7929765229915,0.42073170731707316,0.0,603.0992855939669,0.17073170731707318,0.13414634146341464,8,alt_dt_0.70,0.7
20,0.0,4.250100922904668,43.076936680276596,943.6372787146107,2399.829332280478,0.3565217391304348,0.0,549.3691858873824,0.1391304347826087,0.11304347826086956,8,alt_dt_0.70,0.7
21,0.0,1.3088438443224297,45.2154374592853,1006.3053139448947,2771.4426457207533,0.43157894736842106,0.0,457.0870404223382,0.14736842105263157,0.10526315789473684,8,alt_dt_0.70,0.7
22,0.0,0.034220783450572924,31.64368130867024,946.9387905797307,2463.6372726843415,0.45454545454545453,0.0,358.2262956563811,0.1038961038961039,0.07792207792207792,8,alt_dt_0.70,0.7
23,0.0,0.0,18.40074902890956,925.5276391395552,3222.6365151355735,0.45454545454545453,0.0,826.9476418597421,0.16363636363636364,0.14545454545454545,8,alt_dt_0.70,0.7
