Patient ID,Queue Length,Time
,0,0.0
,2,60.0
,2,120.0
,0,180.0
,0,240.0
,0,300.0
,0,360.0
,1,420.0
,6,480.0
,7,540.0
,6,600.0
,9,660.0
,12,720.0
,18,780.0
,21,840.0
,24,900.0
,20,960.0
,24,1020.0
,25,1080.0
,22,1140.0
,22,1200.0
,27,1260.0
,31,1320.0
,33,1380.0
,32,1440.0
,32,1500.0
,31,1560.0
,31,1620.0
,31,1680.0
,31,1740.0
,31,1800.0
,28,1860.0
,31,1920.0
,28,1980.0
,32,2040.0
,32,2100.0
,32,2160.0
,39,2220.0
,37,2280.0
,41,2340.0
,43,2400.0
,43,2460.0
,45,2520.0
,49,2580.0
,52,2640.0
,51,2700.0
,52,2760.0
,52,2820.0
,51,2880.0
,48,2940.0
,47,3000.0
,45,3060.0
,45,3120.0
,45,3180.0
,44,3240.0
,43,3300.0
,42,3360.0
,39,3420.0
,41,3480.0
,44,3540.0
,48,3600.0
,50,3660.0
,47,3720.0
,49,3780.0
,53,3840.0
,49,3900.0
,50,3960.0
,48,4020.0
,51,4080.0
,52,4140.0
,51,4200.0
,50,4260.0
,47,4320.0
,46,4380.0
,46,4440.0
,45,4500.0
,44,4560.0
,44,4620.0
,46,4680.0
,47,4740.0
,45,4800.0
,49,4860.0
,52,4920.0
,56,4980.0
,64,5040.0
,67,5100.0
,70,5160.0
,72,5220.0
,72,5280.0
,71,5340.0
,71,5400.0
,66,5460.0
,70,5520.0
,72,5580.0
,76,5640.0
,74,5700.0
,72,5760.0
,73,5820.0
,74,5880.0
,71,5940.0
,71,6000.0
,71,6060.0
,71,6120.0
,72,6180.0
,71,6240.0
,68,6300.0
,70,6360.0
,72,6420.0
,71,6480.0
,72,6540.0
,69,6600.0
,69,6660.0
,74,6720.0
,72,6780.0
,77,6840.0
,78,6900.0
,78,6960.0
,81,7020.0
,82,7080.0
,81,7140.0
,79,7200.0
,75,7260.0
,78,7320.0
,77,7380.0
,75,7440.0
,71,7500.0
,70,7560.0
,70,7620.0
,69,7680.0
,71,7740.0
,73,7800.0
,74,7860.0
,72,7920.0
,73,7980.0
,72,8040.0
,75,8100.0
,77,8160.0
,80,8220.0
,80,8280.0
,79,8340.0
,78,8400.0
,82,8460.0
,86,8520.0
,86,8580.0
,87,8640.0
,86,8700.0
,83,8760.0
,82,8820.0
,83,8880.0
,86,8940.0
,88,9000.0
,88,9060.0
,88,9120.0
,86,9180.0
,91,9240.0
,92,9300.0
,97,9360.0
,99,9420.0
,96,9480.0
,96,9540.0
,97,9600.0
,96,9660.0
,98,9720.0
,98,9780.0
,97,9840.0
,95,9900.0
,93,9960.0
,96,10020.0
,90,10080.0
,89,10140.0
,87,10200.0
,89,10260.0
,88,10320.0
,89,10380.0
,88,10440.0
,88,10500.0
,89,10560.0
,90,10620.0
,92,10680.0
,92,10740.0
,91,10800.0
,88,10860.0
,93,10920.0
,98,10980.0
,105,11040.0
,105,11100.0
,101,11160.0
,102,11220.0
,104,11280.0
,109,11340.0
,110,11400.0
,109,11460.0
,108,11520.0
,103,11580.0
,100,11640.0
,100,11700.0
,99,11760.0
,100,11820.0
,99,11880.0
,99,11940.0
,100,12000.0
,101,12060.0
,103,12120.0
,106,12180.0
,108,12240.0
,112,12300.0
,113,12360.0
,111,12420.0
,110,12480.0
,110,12540.0
,115,12600.0
,117,12660.0
,116,12720.0
,116,12780.0
,114,12840.0
,111,12900.0
,112,12960.0
,112,13020.0
,112,13080.0
,109,13140.0
,108,13200.0
,110,13260.0
,112,13320.0
,112,13380.0
,112,13440.0
,115,13500.0
,111,13560.0
,113,13620.0
,119,13680.0
,119,13740.0
,117,13800.0
,120,13860.0
,122,13920.0
,122,13980.0
,122,14040.0
,119,14100.0
,119,14160.0
,118,14220.0
,121,14280.0
,122,14340.0
,120,14400.0
,121,14460.0
,121,14520.0
,120,14580.0
,119,14640.0
,118,14700.0
,120,14760.0
,121,14820.0
,120,14880.0
,118,14940.0
,118,15000.0
,115,15060.0
,118,15120.0
,125,15180.0
,129,15240.0
,133,15300.0
,131,15360.0
,130,15420.0
,134,15480.0
,136,15540.0
,136,15600.0
,134,15660.0
