Patient ID,Queue Length,Time
,0,0.0
,0,60.0
,0,120.0
,0,180.0
,0,240.0
,0,300.0
,1,360.0
,2,420.0
,3,480.0
,5,540.0
,7,600.0
,8,660.0
,12,720.0
,11,780.0
,12,840.0
,13,900.0
,15,960.0
,18,1020.0
,18,1080.0
,20,1140.0
,22,1200.0
,25,1260.0
,28,1320.0
,28,1380.0
,27,1440.0
,30,1500.0
,30,1560.0
,34,1620.0
,33,1680.0
,30,1740.0
,29,1800.0
,28,1860.0
,28,1920.0
,30,1980.0
,32,2040.0
,37,2100.0
,40,2160.0
,41,2220.0
,39,2280.0
,43,2340.0
,47,2400.0
,50,2460.0
,53,2520.0
,50,2580.0
,50,2640.0
,50,2700.0
,44,2760.0
,39,2820.0
,41,2880.0
,38,2940.0
,35,3000.0
,35,3060.0
,32,3120.0
,31,3180.0
,31,3240.0
,31,3300.0
,33,3360.0
,33,3420.0
,35,3480.0
,38,3540.0
,42,3600.0
,43,3660.0
,43,3720.0
,40,3780.0
,40,3840.0
,41,3900.0
,40,3960.0
,41,4020.0
,40,4080.0
,39,4140.0
,36,4200.0
,40,4260.0
,41,4320.0
,36,4380.0
,33,4440.0
,33,4500.0
,35,4560.0
,34,4620.0
,33,4680.0
,33,4740.0
,32,4800.0
,36,4860.0
,41,4920.0
,46,4980.0
,49,5040.0
,53,5100.0
,55,5160.0
,60,5220.0
,60,5280.0
,67,5340.0
,69,5400.0
,69,5460.0
,64,5520.0
,63,5580.0
,62,5640.0
,62,5700.0
,62,5760.0
,58,5820.0
,57,5880.0
,55,5940.0
,56,6000.0
,56,6060.0
,58,6120.0
,54,6180.0
,54,6240.0
,53,6300.0
,54,6360.0
,60,6420.0
,62,6480.0
,62,6540.0
,66,6600.0
,66,6660.0
,67,6720.0
,69,6780.0
,68,6840.0
,72,6900.0
,70,6960.0
,71,7020.0
,68,7080.0
,69,7140.0
,71,7200.0
,70,7260.0
,68,7320.0
,71,7380.0
,70,7440.0
,72,7500.0
,68,7560.0
,69,7620.0
,69,7680.0
,68,7740.0
,71,7800.0
,73,7860.0
,75,7920.0
,75,7980.0
,74,8040.0
,78,8100.0
,80,8160.0
,80,8220.0
,79,8280.0
,77,8340.0
,74,8400.0
,77,8460.0
,78,8520.0
,80,8580.0
,80,8640.0
,80,8700.0
,79,8760.0
,79,8820.0
,79,8880.0
,80,8940.0
,80,9000.0
,80,9060.0
,79,9120.0
,80,9180.0
,79,9240.0
,79,9300.0
,84,9360.0
,87,9420.0
,91,9480.0
,92,9540.0
,95,9600.0
,93,9660.0
,93,9720.0
,93,9780.0
,92,9840.0
,94,9900.0
,93,9960.0
,91,10020.0
,92,10080.0
,91,10140.0
,91,10200.0
,91,10260.0
,91,10320.0
,91,10380.0
,89,10440.0
,89,10500.0
,87,10560.0
,88,10620.0
,92,10680.0
,93,10740.0
,100,10800.0
,102,10860.0
,107,10920.0
,107,10980.0
,110,11040.0
,108,11100.0
,103,11160.0
,106,11220.0
,101,11280.0
,102,11340.0
,105,11400.0
,105,11460.0
,99,11520.0
,99,11580.0
,99,11640.0
,99,11700.0
,100,11760.0
,99,11820.0
,98,11880.0
,97,11940.0
,97,12000.0
,98,12060.0
,100,12120.0
,102,12180.0
,102,12240.0
,107,12300.0
,113,12360.0
,117,12420.0
,120,12480.0
,116,12540.0
,120,12600.0
,118,12660.0
,119,12720.0
,122,12780.0
,124,12840.0
,125,12900.0
,122,12960.0
,121,13020.0
,116,13080.0
,115,13140.0
,116,13200.0
,115,13260.0
,115,13320.0
,116,13380.0
,118,13440.0
,117,13500.0
,117,13560.0
,115,13620.0
,118,13680.0
,122,13740.0
,126,13800.0
,129,13860.0
,132,13920.0
,135,13980.0
,137,14040.0
,134,14100.0
,135,14160.0
,139,14220.0
,140,14280.0
,143,14340.0
,141,14400.0
,142,14460.0
,140,14520.0
,138,14580.0
,136,14640.0
,134,14700.0
,134,14760.0
,132,14820.0
,132,14880.0
,130,14940.0
,130,15000.0
,130,15060.0
,133,15120.0
,135,15180.0
,135,15240.0
,133,15300.0
,133,15360.0
,130,15420.0
,133,15480.0
,133,15540.0
,134,15600.0
,136,15660.0
,134,15720.0
,136,15780.0
,136,15840.0
,135,15900.0
,135,15960.0
,133,16020.0
,131,16080.0
,132,16140.0
,133,16200.0
,133,16260.0
,132,16320.0
,133,16380.0
,134,16440.0
,138,16500.0
,145,16560.0
,149,16620.0
,150,16680.0
,153,16740.0
,151,16800.0
,149,16860.0
,150,16920.0
,151,16980.0
,151,17040.0
,152,17100.0
,157,17160.0
,154,17220.0
,154,17280.0
,152,17340.0
,148,17400.0
,149,17460.0
,148,17520.0
,149,17580.0
,145,17640.0
,146,17700.0
,149,17760.0
,150,17820.0
,154,17880.0
,156,17940.0
,160,18000.0
,159,18060.0
,157,18120.0
,158,18180.0
,157,18240.0
,159,18300.0
,160,18360.0
,157,18420.0
,158,18480.0
,156,18540.0
,156,18600.0
,157,18660.0
,157,18720.0
,153,18780.0
,149,18840.0
,145,18900.0
,147,18960.0
,147,19020.0
,147,19080.0
,146,19140.0
,148,19200.0
,148,19260.0
,149,19320.0
,151,19380.0
,152,19440.0
,153,19500.0
,156,19560.0
,156,19620.0
,155,19680.0
,154,19740.0
,159,19800.0
,157,19860.0
,158,19920.0
,159,19980.0
,160,20040.0
,159,20100.0
,161,20160.0
,160,20220.0
,159,20280.0
,158,20340.0
,157,20400.0
,154,20460.0
,155,20520.0
,156,20580.0
,158,20640.0
,165,20700.0
,168,20760.0
,171,20820.0
,173,20880.0
,173,20940.0
,177,21000.0
,177,21060.0
,180,21120.0
,183,21180.0
,180,21240.0
,184,21300.0
,182,21360.0
,181,21420.0
,182,21480.0
,184,21540.0
