hour_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,prop_sdec_appropriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number,Scenario,DT Threshold
0,0.0,0.773798111068166,0.0,1506.4326588080203,3248.3627899264106,0.016666666666666666,0.0,412.2732184825666,0.15,0.08333333333333333,23,alt_dt_0.70,0.7
1,0.0,0.0,19.16779064545949,1360.368912344787,2657.610488885106,0.38461538461538464,0.0,891.1744302263792,0.23076923076923078,0.23076923076923078,23,alt_dt_0.70,0.7
2,0.0,0.0,31.73515952239197,1033.3437578025064,2473.860680299597,0.4482758620689655,0.0,1011.0242851521239,0.3103448275862069,0.3103448275862069,23,alt_dt_0.70,0.7
3,0.0,0.0,50.71491204840204,1118.2178996495338,1909.3394154795997,0.30303030303030304,0.0,379.2791183001233,0.15151515151515152,0.09090909090909091,23,alt_dt_0.70,0.7
4,0.0,0.0,86.12084792478042,1474.4446214904165,3014.7014700462714,0.35294117647058826,0.0,666.155490151831,0.20588235294117646,0.17647058823529413,23,alt_dt_0.70,0.7
5,0.0,0.0,23.67212327973276,1148.3904872562562,2812.207790297804,0.3125,0.0,958.9904839601676,0.3125,0.28125,23,alt_dt_0.70,0.7
6,0.0,0.0,43.686807471758584,1325.8039175923159,2024.3910076760467,0.3181818181818182,0.0,475.0576551934816,0.1590909090909091,0.13636363636363635,23,alt_dt_0.70,0.7
7,0.0,0.7956937365510385,64.40358630285785,1019.5473491936827,1954.0428706969549,0.5,0.47540983606557374,366.95738315870614,0.125,0.109375,23,alt_dt_0.70,0.7
8,0.0,0.0,31.69175658339393,1167.0100849166809,2420.170889971319,0.3515625,0.13793103448275862,524.0572231504087,0.171875,0.1640625,23,alt_dt_0.70,0.7
9,0.0,0.7421528779859811,29.41977856452385,1102.535933558585,2375.8066198204388,0.4472049689440994,0.09154929577464789,579.2733948609178,0.18633540372670807,0.15527950310559005,23,alt_dt_0.70,0.7
10,0.0,3.549069379384993,34.64711481695495,1302.5513761164166,2368.1016293425273,0.33879781420765026,0.06329113924050633,523.3864017429169,0.15300546448087432,0.12568306010928962,23,alt_dt_0.70,0.7
11,0.0,11.737611735549217,52.61553207291848,1418.3148936305067,2689.2708043917937,0.41711229946524064,0.02564102564102564,701.8859496281852,0.20320855614973263,0.1657754010695187,23,alt_dt_0.70,0.7
12,0.0,12.664086600888313,61.47247866452449,1417.4796375446435,2647.112318718151,0.391304347826087,0.04093567251461988,697.8786948476344,0.2028985507246377,0.1642512077294686,23,alt_dt_0.70,0.7
13,0.0,4.838306136339262,30.937716339045828,1313.3190008227193,2564.9360756133306,0.4397590361445783,0.014492753623188406,502.1567382443891,0.14457831325301204,0.12048192771084337,23,alt_dt_0.70,0.7
14,0.0,2.128795540366823,33.04635538137863,1404.048717395449,2375.588547715439,0.34806629834254144,0.006535947712418301,468.11320253737176,0.143646408839779,0.11602209944751381,23,alt_dt_0.70,0.7
15,0.0,12.758811082520037,50.94381024601917,1323.8264885803833,2531.3656506844204,0.3641025641025641,0.01875,541.3954195885212,0.13846153846153847,0.12307692307692308,23,alt_dt_0.70,0.7
16,0.0,9.14662562672784,59.17589371174904,1511.688670859353,2644.8380812518635,0.3968253968253968,0.0189873417721519,643.672067167059,0.1746031746031746,0.14285714285714285,23,alt_dt_0.70,0.7
17,0.0,7.468816960898226,28.817892939323947,1349.164065282366,1949.199484339868,0.4293193717277487,0.012738853503184714,356.81242105966635,0.09424083769633508,0.06806282722513089,23,alt_dt_0.70,0.7
18,0.0,13.182097392983508,44.1616747080277,1524.7119360144472,2331.014062798432,0.41830065359477125,0.0,468.50211839764546,0.13071895424836602,0.09803921568627451,23,alt_dt_0.70,0.7
19,0.0,14.086142894729592,29.004081210165907,1682.2733279715276,2588.3541219815143,0.36363636363636365,0.0,506.8112734022343,0.12987012987012986,0.1038961038961039,23,alt_dt_0.70,0.7
20,0.0,10.059505059271121,14.067369032841725,1484.4905892777854,2342.949053913938,0.375,0.0,506.445382832093,0.14583333333333334,0.13194444444444445,23,alt_dt_0.70,0.7
21,0.0,3.4711293685885165,38.159914977423696,1630.190335336632,2632.244827381227,0.39361702127659576,0.0,491.82600105633577,0.11702127659574468,0.0851063829787234,23,alt_dt_0.70,0.7
22,0.0,0.0,35.61759478566877,1322.9575237151957,2382.490595044979,0.38202247191011235,0.0,773.2038940131539,0.19101123595505617,0.19101123595505617,23,alt_dt_0.70,0.7
23,0.0,0.0,21.100667468277866,1571.8287697484318,2366.3911794206256,0.3442622950819672,0.0,860.6912703181567,0.18032786885245902,0.18032786885245902,23,alt_dt_0.70,0.7
