hour_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,prop_sdec_appropriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number
6,1.2777824214396316,33.689443997578756,,452.50968223664313,786.159488121013,0.14285714285714285,0.0,233.8829741119816,0.25925925925925924,0.037037037037037035,13
7,0.6254840617518509,34.001782676313994,,539.1006512021343,858.4630821716239,0.05263157894736842,0.06451612903225806,254.14501143157676,0.22641509433962265,0.09433962264150944,13
8,1.2532789714940722,15.338359886562333,,406.40674107009914,599.2976378818031,0.05084745762711865,0.0625,199.80748059224098,0.17567567567567569,0.05405405405405406,13
9,3.831892310579629,15.84608415926428,,394.76054862744877,515.4515907533323,0.15730337078651685,0.12,165.13023859768597,0.13157894736842105,0.02631578947368421,13
10,11.43207030469082,22.289719228535937,,450.6317479741349,710.2693188120014,0.13953488372093023,0.10185185185185185,225.17900014604953,0.21604938271604937,0.06172839506172839,13
11,13.82068045910061,26.9155669686738,,474.04932920711946,717.98696312835,0.07633587786259542,0.038461538461538464,252.3746948870805,0.25308641975308643,0.07407407407407407,13
12,10.536574725457804,21.92182458203452,,546.9382608196036,824.4985384838591,0.145985401459854,0.07563025210084033,218.79161502110804,0.21022727272727273,0.05113636363636364,13
13,7.372354170831886,19.705847950156507,,541.5340085746129,901.9691470098373,0.061946902654867256,0.0,218.49456267786547,0.22666666666666666,0.06,13
14,3.886308478000229,16.8900204811654,131.9782026965663,502.8795290541731,837.4197603387536,0.01834862385321101,0.011494252873563218,262.52523316836226,0.23684210526315788,0.07236842105263158,13
15,0.7475626577855413,11.83083678211583,57.61157566953534,379.3088886229706,773.4353040845668,0.09411764705882353,0.0136986301369863,160.55305376328982,0.20155038759689922,0.023255813953488372,13
16,1.7859142345479722,16.621671467454544,54.650366529183884,624.3179762561952,846.6942025645473,0.10619469026548672,0.0,192.33936379588977,0.19230769230769232,0.038461538461538464,13
17,1.8809876179271419,20.868068808855718,,660.0176387608869,910.0461616734319,0.10185185185185185,0.0,244.2233596610664,0.18115942028985507,0.07246376811594203,13
18,2.3723027004804,26.26757661129971,,434.8671349339177,805.5186577322069,0.09174311926605505,0.0,269.5393451168066,0.25874125874125875,0.06293706293706294,13
19,2.184275041494664,37.40195707712765,,613.7465233237963,872.6990951648023,0.11926605504587157,0.0,271.921613988295,0.2777777777777778,0.1111111111111111,13
20,0.8803760115419779,63.63926655113408,,830.0608440399086,1046.7763532587876,0.08791208791208792,0.0,405.9596721123463,0.27102803738317754,0.14018691588785046,13
21,0.9780495681245156,43.308325793329665,,862.0978468583875,1007.7965264651779,0.07692307692307693,0.0,286.79935512079504,0.17894736842105263,0.10526315789473684,13
22,3.3523424351839264,50.387743102144775,,743.7573471552369,947.4543452323765,0.10294117647058823,0.0,299.0733000626523,0.2289156626506024,0.08433734939759036,13
23,1.4964447836205688,91.39498087175103,,892.7808204554567,1071.4716284367844,0.10869565217391304,0.0,423.87213866524525,0.35185185185185186,0.09259259259259259,13
0,0.9988625533451815,112.73704406996477,,1005.670625462385,1289.9552144764675,0.029411764705882353,0.0,414.6296861229694,0.4375,0.08333333333333333,14
1,0.0,140.43209982615784,126.5576238247279,574.228422633333,892.6556163153962,0.08108108108108109,0.0,388.00021781453074,0.6304347826086957,0.08695652173913043,14
2,1.2086553466735168,129.03643809874703,,886.6123185371953,1033.7444769632962,0.09090909090909091,0.0,373.18045580231603,0.40625,0.125,14
3,0.16872250505025477,113.71487158436393,,542.5221692884286,674.3023509272385,0.0625,0.0,365.8425999062426,0.45454545454545453,0.13636363636363635,14
4,0.8315222022355784,82.97948821108989,,601.6208385136828,924.3025996704482,0.08695652173913043,0.0,357.6424233078148,0.4,0.13333333333333333,14
5,0.008883504967919483,49.548893996880544,,713.0129384258234,856.5575861097614,0.16666666666666666,0.0,275.034573810829,0.2,0.06666666666666667,14
6,1.039058685171253,29.686509872686376,44.39576985560279,647.3954545033098,751.8079804331906,0.05,0.0,259.001876231208,0.30434782608695654,0.08695652173913043,14
7,0.02959625949016789,6.160451400371509,,648.2390433217937,920.9773680033192,0.16,0.19047619047619047,224.42528270331476,0.15384615384615385,0.07692307692307693,14
8,2.6843398641730167,11.03996036350483,,358.29684501496746,625.6812454626156,0.17857142857142858,0.19607843137254902,156.9152420460307,0.13432835820895522,0.05970149253731343,14
9,1.6350974346045797,8.184810894954397,,366.1477136781643,725.2144021762133,0.12871287128712872,0.09523809523809523,223.7979773069398,0.2196969696969697,0.08333333333333333,14
10,18.04999050800917,24.064568956050437,,404.39730302198086,656.2542359207747,0.1297709923664122,0.09090909090909091,213.10769122042052,0.19642857142857142,0.05952380952380952,14
11,17.036953847770466,30.08057729072906,,477.6283349932806,758.194247954545,0.09565217391304348,0.0196078431372549,214.30841848609717,0.1987179487179487,0.05128205128205128,14
12,7.787587582305766,22.156108434020314,,538.9800255216068,896.2282104023271,0.08,0.015748031496062992,296.12286242002085,0.28651685393258425,0.11235955056179775,14
13,3.225894332316401,17.102087169914814,270.6962985981454,636.0658879525878,996.1575317057282,0.07377049180327869,0.030303030303030304,243.17711310113057,0.1830065359477124,0.09803921568627451,14
14,1.9418130721980258,10.404679774445231,90.3242162239917,628.147639853002,884.1088571353238,0.0859375,0.02912621359223301,269.3891182659224,0.1949685534591195,0.11320754716981132,14
15,1.5733350192659594,11.914786890845381,,842.8325575109066,1131.8623284290904,0.08695652173913043,0.06451612903225806,262.8047096158093,0.1987179487179487,0.10897435897435898,14
16,2.879412839685823,14.111922659316992,,779.9627399920685,1162.5623461255495,0.06837606837606838,0.0,248.3468365681199,0.1987179487179487,0.08974358974358974,14
17,6.44480375921179,23.231939134756047,,976.403313689669,1329.408178294849,0.11450381679389313,0.0,266.60492548763574,0.18902439024390244,0.07926829268292683,14
18,1.2988766876275428,32.46077236543968,,807.0935410337203,1072.0785618730552,0.06481481481481481,0.0,311.434214648329,0.24603174603174602,0.12698412698412698,14
19,1.3689677128273,37.87558427205645,,829.0805346352844,1020.980692201768,0.08333333333333333,0.0,252.85560364652244,0.1774193548387097,0.08870967741935484,14
20,1.2880193469115364,55.08793357351379,300.245254112132,966.1474646045783,1087.1351585257512,0.07777777777777778,0.0,314.0852950917159,0.23076923076923078,0.10256410256410256,14
21,1.4641730799820905,52.324768000036315,,1035.2413944720156,1072.1218647000571,0.17073170731707318,0.0,302.59034302339654,0.18446601941747573,0.08737864077669903,14
22,3.7172047240108896,71.55074424834186,,1106.975131733857,1421.4810329663162,0.1346153846153846,0.0,572.6362880023773,0.32857142857142857,0.18571428571428572,14
23,0.38163487611229485,71.7532304760638,,672.5438496738731,862.2140707641253,0.11764705882352941,0.0,292.4450466985247,0.24285714285714285,0.08571428571428572,14
0,1.4359769586012396,205.6708993592145,,326.13620475254885,776.6024621549559,0.11428571428571428,0.0,318.5611676374909,0.574468085106383,0.0425531914893617,15
1,0.13609035597861033,204.74169949884399,,288.03542189065473,607.2784589021189,0.03333333333333333,0.0,336.23677002311024,0.6,0.05714285714285714,15
2,0.5248308822247559,170.72709128219924,,17.76609158167871,293.77762124407286,0.1111111111111111,0.0,302.45946539614005,0.6944444444444444,0.0,15
3,0.029060976745313383,118.48861385847287,136.61211581595853,229.2974222461154,470.684246782801,0.15,0.0,238.4169548861376,0.38095238095238093,0.0,15
4,0.30739593125364956,118.19506769024531,45.47915185019747,256.73482769480626,372.0478671305779,0.05,0.0,255.47403286525773,0.42857142857142855,0.0,15
5,0.27546613049101626,100.9047372280306,,34.58735062402335,409.3137132128768,0.0,0.0,232.2882962178678,0.4583333333333333,0.0,15
6,0.39385011155760213,64.67399819906052,,87.92728537639798,288.94224295263285,0.09090909090909091,0.0,256.63287039106615,0.4583333333333333,0.0,15
7,0.20845105989074,41.91274669406881,,100.8049758628869,279.20075248870876,0.06060606060606061,0.07407407407407407,166.81623170464746,0.25,0.0,15
8,2.0087748277718047,29.155065860806157,42.6024784897445,142.5370144229245,377.5581210132802,0.05172413793103448,0.0392156862745098,167.4728891769008,0.20270270270270271,0.013513513513513514,15
9,1.9864405624492911,27.78929244821373,,132.0609115210495,280.6963305661849,0.09900990099009901,0.11627906976744186,173.91665840437554,0.22900763358778625,0.015267175572519083,15
10,15.850322414874023,27.59331496211139,190.31669152201084,175.6017244710126,294.1119815428024,0.10071942446043165,0.0990990990990991,196.9015286862731,0.3125,0.011363636363636364,15
11,25.403843171386626,40.146471146422684,191.66459909380592,244.96511227726765,386.5539787834873,0.0962962962962963,0.03389830508474576,172.0235136836484,0.20359281437125748,0.0,15
12,14.718502939959532,27.608521743898635,,275.4994341721457,381.6888852896669,0.1,0.0625,175.64402434670353,0.25903614457831325,0.006024096385542169,15
13,10.642521959152589,24.35923966287625,,240.89957689711116,392.3814197682088,0.12949640287769784,0.059322033898305086,182.7110754031737,0.21052631578947367,0.017543859649122806,15
14,7.439792790741972,27.083306893111306,,203.88324375289045,295.02653564411696,0.09615384615384616,0.022222222222222223,185.05448415886733,0.2,0.020689655172413793,15
15,5.319295356523799,30.1269743853115,,268.53490750011673,419.71399452489703,0.11570247933884298,0.03125,209.43001605016653,0.27848101265822783,0.02531645569620253,15
16,4.086312303476731,24.816053772172204,,311.04076161569367,545.4789270304262,0.09448818897637795,0.0,181.45297741484407,0.18787878787878787,0.030303030303030304,15
17,6.824486936058241,55.6593506533466,100.03338539896231,264.73841620275215,478.68071086701246,0.0916030534351145,0.0,202.49561842922233,0.25443786982248523,0.01775147928994083,15
18,5.680647607408812,97.45427051900141,,173.67713974928589,402.9086118104893,0.08602150537634409,0.0,234.6083661290443,0.4140625,0.0234375,15
19,2.9669013928946044,95.9221823371084,,214.2693544234819,490.6469970191369,0.12037037037037036,0.0,242.52429234839693,0.3381294964028777,0.02158273381294964,15
20,3.034979157398205,109.55457164458446,,335.8786173832906,644.8327952512236,0.11009174311926606,0.0,286.0017509883953,0.381294964028777,0.06474820143884892,15
21,1.5939808688235644,158.2421266745274,216.48775248519541,389.87114813645076,803.696786455404,0.07142857142857142,0.0,320.07150860703774,0.45871559633027525,0.08256880733944955,15
22,3.5538289097466556,151.20281878787495,,329.4932449094714,620.6739849711396,0.046153846153846156,0.0,317.2121719035007,0.4189189189189189,0.05405405405405406,15
23,0.254362550215766,212.45594334232402,,440.11258119141075,589.0201521230941,0.11627906976744186,0.0,310.38802494052965,0.5,0.017241379310344827,15
0,1.0467519059755483,144.34468072393526,,1134.2152849694899,1305.851079228586,0.11538461538461539,0.0,467.70184043572795,0.6111111111111112,0.16666666666666666,16
1,0.37043592029743694,108.07880865974504,,1060.1525940624335,1363.3464872255504,0.12,0.0,385.10361249781647,0.3870967741935484,0.0967741935483871,16
2,1.0299447991197426,145.0621740430706,,989.8610836541302,,0.038461538461538464,0.0,273.1595163021754,0.47058823529411764,0.029411764705882353,16
3,0.11610079146962213,101.01906267887544,,993.764123561533,1206.241937870817,0.13636363636363635,0.0,556.3991388915531,0.6153846153846154,0.23076923076923078,16
4,0.7163074150377421,71.85166566000967,,1137.0836480095275,1674.3835965811281,0.0,0.0,284.1993309244568,0.2916666666666667,0.08333333333333333,16
5,0.4911621252055303,48.43651077021873,,1060.7598865479522,1843.5654216049516,0.1111111111111111,0.0,233.53276805696137,0.2608695652173913,0.043478260869565216,16
6,0.498353944733329,37.71443412867747,,757.6129585842531,1213.9708074703422,0.15,0.058823529411764705,226.32377661674096,0.2,0.03333333333333333,16
7,0.027756528576735103,12.634604689569521,,873.5014024958549,1326.2344133194217,0.15151515151515152,0.1111111111111111,316.4045878250464,0.1951219512195122,0.12195121951219512,16
8,1.6029843936573356,7.629824522746658,,981.1270258880489,1480.850370348331,0.07142857142857142,0.06521739130434782,214.10082694692477,0.1527777777777778,0.09722222222222222,16
9,2.282329147398689,7.936832896038907,,770.4186503547533,1165.2257854679863,0.13043478260869565,0.13978494623655913,214.63831478457666,0.16551724137931034,0.06206896551724138,16
10,11.38204376755592,16.131725581580284,,850.2962860603355,1224.719872328864,0.07692307692307693,0.038461538461538464,212.8041494457455,0.1836734693877551,0.061224489795918366,16
11,10.540984213309528,22.219605888695472,,824.0941727358834,1274.3048465389372,0.13675213675213677,0.041666666666666664,272.87170801447365,0.22727272727272727,0.08441558441558442,16
12,10.814718986179438,19.304792393113676,,922.48705232753,1166.3803898626838,0.05970149253731343,0.027777777777777776,269.5478486898732,0.20238095238095238,0.09523809523809523,16
13,9.694305871053448,15.811191893262512,,975.0718867152905,1242.0535065018403,0.12307692307692308,0.06363636363636363,260.7702678138666,0.19879518072289157,0.0963855421686747,16
14,8.82929044226676,17.354122688171312,64.07943934955688,1081.8849478238176,1279.9064413039346,0.1111111111111111,0.039603960396039604,244.3549142685645,0.17307692307692307,0.08333333333333333,16
15,3.003049574045183,12.457214831798417,71.36437683917211,1141.9256452709235,1335.0470261517864,0.11711711711711711,0.022988505747126436,338.93101715477496,0.22297297297297297,0.14189189189189189,16
16,1.67051042421564,12.157475751786356,,1234.1596721793755,1410.2998533891828,0.09821428571428571,0.0,319.6763312219385,0.22972972972972974,0.12162162162162163,16
17,2.248667203927366,12.917142433984914,,1252.6959712717896,1424.1082426100168,0.05454545454545454,0.0,294.36489496723357,0.19858156028368795,0.09929078014184398,16
18,2.622525181248991,25.791138885445804,,1253.8535329528559,1493.7212064854023,0.08130081300813008,0.0,311.21376541228653,0.20134228187919462,0.12080536912751678,16
19,1.696345503931945,41.497183771271175,,1299.146035742497,1500.498203720977,0.1134020618556701,0.0,337.15528741429915,0.248,0.12,16
20,2.1038026175285522,65.03627573814926,108.4456573079242,1340.289862985446,1588.1364518395178,0.08,0.0,419.19302531930674,0.27941176470588236,0.1323529411764706,16
21,1.1421862580868278,83.89523849779447,,1293.292200281417,1733.3445540972468,0.12941176470588237,0.0,306.98748823719035,0.30275229357798167,0.06422018348623854,16
22,4.137985414022678,120.56622951819543,,1339.0087513570347,1719.9729173837798,0.08064516129032258,0.0,480.764871981215,0.463768115942029,0.13043478260869565,16
23,2.1962812717735023,93.48704486312928,49.35543761008739,1285.4456049268322,1631.915149940431,0.09090909090909091,0.0,426.4480682291211,0.3728813559322034,0.1016949152542373,16
0,2.736676048954038,155.08178851360256,,1370.3202469743792,1870.4627415645314,0.10638297872340426,0.0,386.11759987846165,0.5254237288135594,0.1016949152542373,17
1,0.51865910510008,86.18614510159088,,1296.3447355375445,1955.113364786937,0.15625,0.0,568.8051103671046,0.5135135135135135,0.21621621621621623,17
2,0.552372211817182,81.12424663042752,,1511.8843533418474,1920.629003992933,0.05263157894736842,0.0,525.7351508551295,0.35714285714285715,0.17857142857142858,17
3,0.0,97.42191036212836,,1060.509958359066,1862.5954105489418,0.14285714285714285,0.0,364.9962225623804,0.5,0.125,17
4,0.9149439049800466,71.42434471023087,,1236.9905508143825,1882.7175068660813,0.0,0.0,493.5322643894022,0.36363636363636365,0.18181818181818182,17
5,0.0,53.7423321692883,,1042.8339293359215,1341.7739787016815,0.13043478260869565,0.0,332.1199475251077,0.3076923076923077,0.15384615384615385,17
6,0.2525564604508418,8.292134659037073,,1372.4112670833683,1784.7194682121944,0.0625,0.0,257.5412162783726,0.15,0.1,17
7,0.20989630066880047,10.847584018528998,,776.8468578341565,641.6462375113947,0.10714285714285714,0.11538461538461539,135.65096848523424,0.13513513513513514,0.0,17
8,5.632359972960997,10.85318248159002,,904.1910767263945,1289.852201324981,0.125,0.140625,199.68614175835404,0.12359550561797752,0.06741573033707865,17
9,2.4213060445015495,10.157796886072378,,1171.6817093052714,1598.8166483664054,0.07216494845360824,0.05063291139240506,306.3360666035071,0.20149253731343283,0.12686567164179105,17
10,19.58826995222417,23.209996814557464,,971.7230261729735,1196.9257199981735,0.07272727272727272,0.03409090909090909,281.79693001826956,0.2413793103448276,0.1103448275862069,17
11,14.938485449423977,22.34948389663927,,1070.0534678673273,1338.174138176391,0.09243697478991597,0.07446808510638298,321.07983359288465,0.24848484848484848,0.10909090909090909,17
12,12.680779415192822,23.558275836412868,,1272.2896473475482,1576.258122275875,0.09210526315789473,0.031007751937984496,303.9527043229099,0.20855614973262032,0.11229946524064172,17
13,4.02548286407792,16.888660319359087,138.61177702685745,1309.5228743242026,1536.1901989202747,0.128,0.05555555555555555,262.46719677804737,0.19230769230769232,0.10256410256410256,17
14,1.8617980291152882,13.059083934761597,155.633735728572,1353.9708733826803,1520.8392131319963,0.12962962962962962,0.05434782608695652,300.4175400418428,0.23076923076923078,0.11888111888111888,17
15,4.209702142802559,12.37276155771516,,1290.649186330682,1405.1211282760758,0.12280701754385964,0.031914893617021274,291.9430021980764,0.18,0.11333333333333333,17
16,5.9370794856876925,15.546670345637137,,1348.673853775363,1599.1139058607625,0.17355371900826447,0.0,371.7290696348624,0.24203821656050956,0.15286624203821655,17
17,4.0593170685392295,23.059618137280136,,1393.2180079957816,1698.9934243050952,0.08771929824561403,0.0,296.91600346573415,0.2360248447204969,0.09316770186335403,17
18,3.857803597563887,38.82647772737743,,1484.3075592148607,1656.2727384730772,0.1111111111111111,0.0,290.3569529390702,0.2462686567164179,0.08208955223880597,17
19,2.116301928508471,52.91227440835787,,1402.6789087308343,1737.4101303952953,0.10416666666666667,0.0,416.02129098120224,0.2803030303030303,0.12878787878787878,17
20,1.1782795508950432,66.22156995159986,,1505.226872025939,1919.0924724459942,0.043010752688172046,0.0,453.9294450514837,0.2831858407079646,0.13274336283185842,17
21,0.49389695441693143,62.24751371945367,,1354.609912187939,1599.4495996910973,0.08974358974358974,0.0,335.3699820715738,0.23404255319148937,0.09574468085106383,17
22,4.429109503759724,65.22380681851449,,1406.4068285548985,1786.6812693037289,0.058823529411764705,0.0,434.96311855953155,0.3488372093023256,0.13953488372093023,17
23,0.3307607421331422,96.33356686774363,,1416.659642076779,2083.580927870475,0.018867924528301886,0.0,354.26062070133014,0.29850746268656714,0.08955223880597014,17
0,0.6565554679892391,101.65426783976024,,396.7767062705818,595.7310150714462,0.08888888888888889,0.0,257.89038564726064,0.4423076923076923,0.038461538461538464,18
1,0.027419348512411512,100.14511136303001,,440.32863052627727,548.1877361955999,0.1,0.0,208.2106649069019,0.2926829268292683,0.024390243902439025,18
2,1.8900224188245374,103.7628121126954,,300.0914780283291,506.38496977013375,0.13333333333333333,0.0,251.57483680259784,0.4,0.025,18
3,0.09233338650848713,87.60553751070579,,221.41829023155708,510.26054384453226,0.041666666666666664,0.0,257.0030745638813,0.3793103448275862,0.06896551724137931,18
4,0.25369293478808685,59.34906423532534,,318.48768949502767,528.6827781496626,0.10526315789473684,0.0,269.14011863414066,0.44,0.08,18
5,0.0,53.98078443880878,,,,0.0625,0.0,185.56751874193478,0.19047619047619047,0.0,18
6,0.5042068106896396,28.597561907833295,,239.92969341942148,395.333775259047,0.047619047619047616,0.0,240.57514276058387,0.37037037037037035,0.0,18
7,0.3523037086961267,10.032823423627649,,229.3907807409451,405.44124850544796,0.13043478260869565,0.15789473684210525,201.609199687851,0.2571428571428571,0.02857142857142857,18
8,3.942852947685689,9.10502879284128,,171.98315903646147,323.77529660521685,0.14545454545454545,0.16666666666666666,123.18805415803688,0.16666666666666666,0.0,18
9,1.1348048947476361,6.441353817700613,,195.62292179389553,393.2081391416521,0.125,0.1267605633802817,165.27248929852715,0.1941747572815534,0.009708737864077669,18
10,10.235061380961584,15.726083261161076,,168.36676454551494,348.94124742434235,0.07692307692307693,0.0449438202247191,165.28884309514632,0.22535211267605634,0.007042253521126761,18
11,10.17788983400471,21.367543303200023,,187.4295289294194,327.6717228311585,0.109375,0.03773584905660377,176.51913062289097,0.20754716981132076,0.006289308176100629,18
12,8.627807154934892,19.67866976123929,,219.86977007689364,436.60223937977787,0.0546875,0.017391304347826087,178.78309995118707,0.18404907975460122,0.024539877300613498,18
13,6.0696809209104465,16.16098970465926,,225.93828217843216,385.07873424625876,0.11818181818181818,0.0425531914893617,192.06974029815166,0.2185430463576159,0.039735099337748346,18
14,2.5355266682104793,9.274458997221522,,193.5382672157158,335.4237928978254,0.07563025210084033,0.030927835051546393,158.40011343115935,0.1895424836601307,0.0,18
15,1.4138526796135766,11.367054653509093,,214.09889416833266,376.7882309896453,0.14285714285714285,0.010752688172043012,141.76889757648325,0.20567375886524822,0.0,18
16,3.799544264148886,14.735707379371316,62.44896691322356,165.0985185566439,426.58093484896284,0.15789473684210525,0.0,195.2353562128955,0.2638888888888889,0.013888888888888888,18
17,3.2655077969767814,18.00966893820645,40.765220879397475,284.29333652005033,457.3210623298288,0.1111111111111111,0.0,202.35365002289848,0.2571428571428571,0.02857142857142857,18
18,1.9647372129723621,20.514674918238224,46.472528981110145,284.31254039275916,620.7800791382001,0.07272727272727272,0.0,246.57426772985136,0.29411764705882354,0.058823529411764705,18
19,0.8642073902376559,27.680300903748833,,350.0956509449541,620.8774588091181,0.15306122448979592,0.0,203.37252828590283,0.2265625,0.0546875,18
20,0.9164805736218113,41.71389863975374,,348.96388046488215,719.0468107131233,0.10526315789473684,0.0,217.67556936198872,0.21774193548387097,0.07258064516129033,18
21,0.48408151299846497,39.33607690370688,37.29850891317619,311.3828696076576,612.7537049247516,0.08695652173913043,0.0,254.05414168606808,0.23333333333333334,0.05555555555555555,18
22,2.4085148739653985,44.80393495958608,,536.0516188606966,687.1594195585975,0.03636363636363636,0.0,228.32871624284184,0.2077922077922078,0.06493506493506493,18
23,0.14989315846393153,64.36285250688788,101.70941377224335,509.5467258545589,696.745581955983,0.1282051282051282,0.0,313.0436583910795,0.40816326530612246,0.12244897959183673,18
0,2.458641033505436,193.74333243296618,,1122.9793363683782,1228.9433483864555,0.1282051282051282,0.0,444.20192891677976,0.673469387755102,0.14285714285714285,19
1,0.06330429848257704,200.8342971930055,,1073.2415390106644,1659.373521508955,0.12903225806451613,0.0,399.91341721435913,0.5789473684210527,0.07894736842105263,19
2,1.1440825362607825,188.81266320130038,,947.8938942772849,1009.3308306553669,0.07692307692307693,0.0,448.1076187628909,0.5833333333333334,0.19444444444444445,19
3,0.13868330407247134,176.42686289586146,,1022.9242284756332,969.6835947115181,0.25,0.0,333.28178388454364,0.5641025641025641,0.07692307692307693,19
4,0.8877938940558772,108.85608085310717,,742.75246325995,796.2248654216249,0.08695652173913043,0.0,415.30486960293325,0.5384615384615384,0.19230769230769232,19
5,0.0,96.44052930069499,,803.1388547907283,1164.0959581242978,0.11538461538461539,0.0,435.0806323540429,0.4827586206896552,0.1724137931034483,19
6,0.9640657350248603,64.17969213554098,,1049.2564305547617,1373.750210686969,0.08695652173913043,0.05555555555555555,439.4062123611819,0.4,0.16666666666666666,19
7,0.25841778285133865,54.83256359389398,,1012.7329341910996,1234.3727887960372,0.10810810810810811,0.12903225806451613,312.48396538606397,0.3170731707317073,0.14634146341463414,19
8,1.314072354889531,29.127189495984716,,763.2956733021343,1060.3893406346401,0.09433962264150944,0.08888888888888889,250.60475617389415,0.23880597014925373,0.08955223880597014,19
9,1.3781197728898662,25.38501268258275,66.88556455122307,869.7446196756867,1083.1635033567477,0.12037037037037036,0.13636363636363635,258.0322628001821,0.20588235294117646,0.11029411764705882,19
10,10.574027662679896,27.280867549031953,,929.6551986849001,1292.3075356572801,0.07317073170731707,0.06,285.91729542539736,0.18562874251497005,0.12574850299401197,19
11,14.473927705023051,31.503875117110397,,902.0376244222653,1194.7911954341826,0.04918032786885246,0.030927835051546393,298.19345703200474,0.2582781456953642,0.15894039735099338,19
12,6.098880830004294,19.241017428430062,,1063.1326825583897,1446.951995246377,0.08130081300813008,0.038461538461538464,251.4604747949753,0.20382165605095542,0.09554140127388536,19
13,4.971178530596288,14.316146956867994,,1099.105982040909,1252.7953811775558,0.07476635514018691,0.04395604395604396,282.33071272957477,0.2097902097902098,0.1048951048951049,19
14,2.5072326436846235,9.183063524507867,,1158.918826395128,1392.7761155923893,0.15254237288135594,0.042105263157894736,315.35620623730756,0.1958041958041958,0.13286713286713286,19
15,1.8408673903608952,8.445494916316274,105.12569564720616,1235.7794603048421,1422.847553548822,0.1188118811881188,0.024096385542168676,267.4148910637587,0.20930232558139536,0.09302325581395349,19
16,1.868578724315288,7.854833337886581,,1213.4964931357588,1473.3807738466348,0.07142857142857142,0.0,241.20274768813786,0.1746031746031746,0.07142857142857142,19
17,1.4186681796059235,13.565714278245185,,1251.654239905915,1468.6201238040883,0.08695652173913043,0.0,267.007570166504,0.20270270270270271,0.0945945945945946,19
18,4.447047108659635,33.25924177940924,,1258.755654181854,1438.6577519270586,0.1588785046728972,0.0,268.3042162715718,0.23376623376623376,0.08441558441558442,19
19,2.7270106585921527,58.59997338598523,,1287.4002265292327,1492.4245982613643,0.1574074074074074,0.0,307.40287965962534,0.272108843537415,0.08163265306122448,19
20,1.9793058300008122,101.8199770296753,,1258.8195557817178,1456.0979341144512,0.12121212121212122,0.0,389.7869345384977,0.3939393939393939,0.12121212121212122,19
21,1.3515480948430083,142.79175120032366,,1264.557251482636,1536.3320382366269,0.1,0.0,356.7526165800359,0.4387755102040816,0.07142857142857142,19
22,4.624239069808566,145.90458169319072,,1233.9413354211488,1497.3643807611334,0.05263157894736842,0.0,434.56735514744025,0.4567901234567901,0.13580246913580246,19
23,1.1232971616611453,135.62864924369546,,1208.4971320017821,1471.6444801491914,0.2903225806451613,0.0,543.9181805953398,0.43478260869565216,0.17391304347826086,19
0,2.1992555912432583,121.57821700017895,,814.3256669713226,1031.6221134411935,0.0,0.0,328.63373345768673,0.5283018867924528,0.05660377358490566,20
1,0.06957557733487972,174.75430035804308,,1299.633050952509,1843.463482760928,0.1282051282051282,0.0,358.84382402324223,0.5952380952380952,0.07142857142857142,20
2,0.558842726374069,129.5935712119104,,457.25008235876885,589.9737004766134,0.08695652173913043,0.0,296.8379359189971,0.5357142857142857,0.07142857142857142,20
3,0.17902602419522176,114.87530626363005,,1083.4650528271764,1064.336853191063,0.1,0.0,400.19687091676315,0.5,0.11538461538461539,20
4,0.7710843361005416,54.0430695257514,,688.5351142118041,929.9891057304612,0.047619047619047616,0.0,300.68513048165687,0.27586206896551724,0.06896551724137931,20
5,0.0,59.73777148919041,,1013.9788970083026,1314.1299428264076,0.11764705882352941,0.0,504.09655935415503,0.4583333333333333,0.25,20
6,0.20107569213626317,31.95421712424288,,928.0454353318829,1177.8380518928166,0.045454545454545456,0.0,394.45079662099937,0.32142857142857145,0.10714285714285714,20
7,0.21437484222824202,24.67629624999006,,939.1773863796263,1924.1216887089522,0.06666666666666667,0.07407407407407407,166.66668611712672,0.07317073170731707,0.024390243902439025,20
8,2.7870824040211555,16.66757734412084,40.99002349328748,815.1414167800306,1019.9194048011213,0.037037037037037035,0.021739130434782608,239.85655415843817,0.23943661971830985,0.07042253521126761,20
9,1.2724305610079796,10.368598276812286,125.5761221277744,763.9388188458664,1109.6197151635208,0.0967741935483871,0.08536585365853659,192.57044516660744,0.15833333333333333,0.05,20
10,15.742028762431477,25.20062353238684,,692.3737635015897,821.7391126969445,0.12857142857142856,0.10526315789473684,233.16756535180804,0.20652173913043478,0.07065217391304347,20
11,20.40088575031105,30.7743806765043,,824.2949519403222,993.0248881804704,0.044642857142857144,0.021505376344086023,255.6606448482166,0.2789115646258503,0.06802721088435375,20
12,7.3004859123621495,15.782088146066911,,680.097725874609,903.5816913389992,0.14166666666666666,0.08080808080808081,240.13431665916013,0.2356687898089172,0.06369426751592357,20
13,6.227625121115713,15.227648481966709,,977.7226511554737,1317.3384964573193,0.07377049180327869,0.03125,289.8293541006463,0.26875,0.11875,20
14,4.8872908191305395,12.422880293961478,,1032.2312914001163,1080.1710430372755,0.08928571428571429,0.043010752688172046,237.9267706986178,0.16666666666666666,0.07971014492753623,20
15,6.171155643583676,14.016678209745141,,922.1910202032777,1242.1184076272646,0.06557377049180328,0.019230769230769232,230.67783563538765,0.18787878787878787,0.08484848484848485,20
