hour_of_arrival,mean_arrival_triage,mean_arrival_ed,mean_arrival_referral,arrival_medical_assessment,mean_arrival_consultant_assessment,prop_sdec_appropriate,prop_sdec_accepted,time_in_ed,prop_>4hr_breach,prop_>12hr_breach,run_number,Scenario,DT Threshold
0,0.0,0.0,54.00599619945246,2102.217914114375,3702.977297002104,0.025,0.0,720.8238805801724,0.15,0.125,2,alt_dt_0.70,0.7
1,0.0,0.0,16.06057451399366,2052.149406618052,4449.233303267004,0.3333333333333333,0.0,1116.6381124627815,0.2222222222222222,0.2222222222222222,2,alt_dt_0.70,0.7
2,0.0,0.0,52.522805028529284,1979.9700710422965,3705.3381218880468,0.44,0.0,1021.0048826516838,0.24,0.24,2,alt_dt_0.70,0.7
3,0.0,0.0,13.13058005130597,1940.221280477514,3518.046767138365,0.325,0.0,505.36343201568724,0.1,0.1,2,alt_dt_0.70,0.7
4,0.0,0.0,41.116229228540035,2026.5600638283513,4136.789739179395,0.45161290322580644,0.0,438.83933073513816,0.1935483870967742,0.06451612903225806,2,alt_dt_0.70,0.7
5,0.0,0.0,16.63606855451225,1957.8879688308048,2618.1917728574076,0.42857142857142855,0.0,585.8706280730779,0.2,0.17142857142857143,2,alt_dt_0.70,0.7
6,0.0,0.013104727652286161,79.7105273997322,1845.0223014817382,3510.986112189148,0.35714285714285715,0.0,574.9094459343778,0.19047619047619047,0.14285714285714285,2,alt_dt_0.70,0.7
7,0.0,2.2077434621876724,31.70192249590465,1798.6999422908175,2646.274313424918,0.3472222222222222,0.3188405797101449,507.31608196567595,0.1527777777777778,0.1388888888888889,2,alt_dt_0.70,0.7
8,0.0,0.0,24.34560484659673,1852.8392349815686,2759.2978001698016,0.4807692307692308,0.19387755102040816,448.40807719843434,0.15384615384615385,0.10576923076923077,2,alt_dt_0.70,0.7
9,0.0,1.2595366461732393,27.250201631547196,1832.9040628448802,3776.1124484294874,0.4121212121212121,0.0547945205479452,608.875733784903,0.14545454545454545,0.11515151515151516,2,alt_dt_0.70,0.7
10,0.0,1.7440508010651417,44.543264210325134,1822.2509899217812,3241.9099109929793,0.45348837209302323,0.02127659574468085,605.6700936624751,0.12209302325581395,0.11046511627906977,2,alt_dt_0.70,0.7
11,0.0,9.59410169124335,36.36242119865157,1854.025196299801,3146.3550654553624,0.47692307692307695,0.036585365853658534,811.6967714530498,0.16923076923076924,0.15384615384615385,2,alt_dt_0.70,0.7
12,0.0,5.668441415778551,32.692075452073425,1898.014898047491,3771.635441835096,0.3894736842105263,0.02666666666666667,669.8817569193402,0.14210526315789473,0.11578947368421053,2,alt_dt_0.70,0.7
13,0.0,2.6670997511712438,52.17816756896965,1920.8049300877362,3403.9146511318213,0.4146341463414634,0.06382978723404255,659.9746015531454,0.14634146341463414,0.12804878048780488,2,alt_dt_0.70,0.7
14,0.0,0.27451346099365537,40.44456467517934,1969.7739352544588,3584.566307017886,0.34615384615384615,0.043478260869565216,691.8020743675894,0.15384615384615385,0.1346153846153846,2,alt_dt_0.70,0.7
15,0.0,5.51322370435097,12.007319103503649,1923.3488497699643,3531.1037337847747,0.43478260869565216,0.045454545454545456,392.9298604336109,0.08074534161490683,0.06832298136645963,2,alt_dt_0.70,0.7
16,0.0,2.2093652412414153,41.42300288104299,1941.780785233413,3541.1567593958025,0.4340659340659341,0.02666666666666667,734.0336731338438,0.16483516483516483,0.13736263736263737,2,alt_dt_0.70,0.7
17,0.0,2.5340032574223454,38.012758937245536,2068.719714078277,3467.4156437429206,0.39375,0.04580152671755725,528.8912312405171,0.10625,0.08125,2,alt_dt_0.70,0.7
18,0.0,1.9692683584802202,24.008502082370054,2082.917677555639,3747.5706285771907,0.48026315789473684,0.0,339.6138017354514,0.05921052631578947,0.05263157894736842,2,alt_dt_0.70,0.7
19,0.0,2.670869389339748,46.50795614206084,2016.44601652654,3996.6112328748122,0.4411764705882353,0.0,790.8396230958297,0.16911764705882354,0.13970588235294118,2,alt_dt_0.70,0.7
20,0.0,1.2938829373989889,30.600567189383852,2091.3183975441452,3765.982125775715,0.3779527559055118,0.0,649.9888473646421,0.14173228346456693,0.11023622047244094,2,alt_dt_0.70,0.7
21,0.0,1.8039077824091485,42.16014251812604,2052.8036112329023,3730.877507459631,0.42105263157894735,0.0,618.8574966997504,0.10526315789473684,0.09649122807017543,2,alt_dt_0.70,0.7
22,0.0,0.12544608895495912,43.585743497149224,2153.2406330037115,3668.0002256052935,0.38461538461538464,0.0,596.1041872626002,0.10989010989010989,0.07692307692307693,2,alt_dt_0.70,0.7
23,0.0,0.2973845847164721,50.64879918326528,2110.5250838724123,3468.5654014773136,0.43283582089552236,0.0,470.13960970130705,0.07462686567164178,0.07462686567164178,2,alt_dt_0.70,0.7
