Patient ID,Queue Length,Time
,0,0.0
,0,60.0
,0,120.0
,0,180.0
,0,240.0
,2,300.0
,1,360.0
,1,420.0
,0,480.0
,0,540.0
,2,600.0
,4,660.0
,11,720.0
,15,780.0
,20,840.0
,23,900.0
,29,960.0
,30,1020.0
,36,1080.0
,35,1140.0
,35,1200.0
,35,1260.0
,34,1320.0
,34,1380.0
,34,1440.0
,32,1500.0
,35,1560.0
,32,1620.0
,33,1680.0
,34,1740.0
,35,1800.0
,36,1860.0
,37,1920.0
,37,1980.0
,40,2040.0
,38,2100.0
,44,2160.0
,47,2220.0
,49,2280.0
,52,2340.0
,54,2400.0
,58,2460.0
,61,2520.0
,64,2580.0
,68,2640.0
,70,2700.0
,73,2760.0
,73,2820.0
,73,2880.0
,71,2940.0
,70,3000.0
,71,3060.0
,73,3120.0
,72,3180.0
,72,3240.0
,73,3300.0
,74,3360.0
,77,3420.0
,78,3480.0
,85,3540.0
,87,3600.0
,95,3660.0
,99,3720.0
,99,3780.0
,98,3840.0
,99,3900.0
,100,3960.0
,99,4020.0
,100,4080.0
,101,4140.0
,103,4200.0
,105,4260.0
,102,4320.0
,99,4380.0
,102,4440.0
,101,4500.0
,102,4560.0
,100,4620.0
,100,4680.0
,100,4740.0
,100,4800.0
,104,4860.0
,105,4920.0
,106,4980.0
,105,5040.0
,108,5100.0
,109,5160.0
,119,5220.0
,116,5280.0
,119,5340.0
,120,5400.0
,117,5460.0
,119,5520.0
,120,5580.0
,122,5640.0
,119,5700.0
,117,5760.0
,116,5820.0
,112,5880.0
,112,5940.0
,111,6000.0
,110,6060.0
,110,6120.0
,112,6180.0
,111,6240.0
,113,6300.0
,115,6360.0
,115,6420.0
,116,6480.0
,116,6540.0
,117,6600.0
,120,6660.0
,122,6720.0
,124,6780.0
,124,6840.0
,120,6900.0
,119,6960.0
,123,7020.0
,127,7080.0
,124,7140.0
,122,7200.0
,121,7260.0
,126,7320.0
,125,7380.0
,125,7440.0
,124,7500.0
,124,7560.0
,124,7620.0
,122,7680.0
,121,7740.0
,122,7800.0
,117,7860.0
,115,7920.0
,119,7980.0
,118,8040.0
,118,8100.0
,119,8160.0
,123,8220.0
,119,8280.0
,121,8340.0
,122,8400.0
,120,8460.0
,118,8520.0
,116,8580.0
,115,8640.0
,111,8700.0
,112,8760.0
,110,8820.0
,112,8880.0
,109,8940.0
,108,9000.0
,108,9060.0
,107,9120.0
,110,9180.0
,110,9240.0
,116,9300.0
,118,9360.0
,116,9420.0
,121,9480.0
,122,9540.0
,121,9600.0
,120,9660.0
,123,9720.0
,127,9780.0
,128,9840.0
,128,9900.0
,129,9960.0
,127,10020.0
,130,10080.0
,128,10140.0
,128,10200.0
,128,10260.0
,129,10320.0
,127,10380.0
,127,10440.0
,126,10500.0
,127,10560.0
,129,10620.0
,130,10680.0
,129,10740.0
,131,10800.0
,137,10860.0
,136,10920.0
,136,10980.0
,133,11040.0
,131,11100.0
,130,11160.0
,128,11220.0
,130,11280.0
,132,11340.0
,131,11400.0
,126,11460.0
,126,11520.0
,126,11580.0
,127,11640.0
,129,11700.0
,128,11760.0
,127,11820.0
,127,11880.0
,129,11940.0
,131,12000.0
,129,12060.0
,129,12120.0
,131,12180.0
,137,12240.0
,144,12300.0
,150,12360.0
,148,12420.0
,147,12480.0
,152,12540.0
,158,12600.0
,157,12660.0
,153,12720.0
,154,12780.0
,156,12840.0
,159,12900.0
,158,12960.0
,157,13020.0
,154,13080.0
,154,13140.0
,153,13200.0
,152,13260.0
,152,13320.0
,152,13380.0
,153,13440.0
,154,13500.0
,157,13560.0
,152,13620.0
,153,13680.0
,156,13740.0
,156,13800.0
,162,13860.0
,160,13920.0
,156,13980.0
,155,14040.0
,157,14100.0
,154,14160.0
,154,14220.0
,154,14280.0
,152,14340.0
,153,14400.0
,149,14460.0
,147,14520.0
,142,14580.0
,141,14640.0
,141,14700.0
,142,14760.0
,140,14820.0
,140,14880.0
,137,14940.0
,139,15000.0
,141,15060.0
,143,15120.0
,138,15180.0
,142,15240.0
,142,15300.0
,142,15360.0
,146,15420.0
,146,15480.0
,149,15540.0
,149,15600.0
,151,15660.0
,155,15720.0
,156,15780.0
,151,15840.0
,149,15900.0
,153,15960.0
,153,16020.0
,154,16080.0
,153,16140.0
,152,16200.0
,152,16260.0
,151,16320.0
,152,16380.0
,159,16440.0
,158,16500.0
,160,16560.0
,163,16620.0
,161,16680.0
,164,16740.0
,161,16800.0
,162,16860.0
,166,16920.0
,168,16980.0
,167,17040.0
,166,17100.0
,165,17160.0
,162,17220.0
,158,17280.0
,157,17340.0
,158,17400.0
,157,17460.0
,156,17520.0
,156,17580.0
,158,17640.0
,157,17700.0
,158,17760.0
,162,17820.0
,162,17880.0
,162,17940.0
,164,18000.0
,169,18060.0
,166,18120.0
,165,18180.0
,171,18240.0
,169,18300.0
,168,18360.0
,168,18420.0
,169,18480.0
,170,18540.0
,171,18600.0
,170,18660.0
,168,18720.0
,168,18780.0
,170,18840.0
,169,18900.0
,167,18960.0
,164,19020.0
,164,19080.0
,164,19140.0
,166,19200.0
,165,19260.0
,163,19320.0
,160,19380.0
,162,19440.0
,165,19500.0
,167,19560.0
,172,19620.0
,171,19680.0
,171,19740.0
,172,19800.0
,175,19860.0
,175,19920.0
,176,19980.0
,177,20040.0
,177,20100.0
,178,20160.0
,175,20220.0
,174,20280.0
,176,20340.0
,176,20400.0
,176,20460.0
,175,20520.0
,176,20580.0
,176,20640.0
,176,20700.0
,179,20760.0
,184,20820.0
,183,20880.0
,181,20940.0
,184,21000.0
,183,21060.0
,183,21120.0
,182,21180.0
,185,21240.0
,185,21300.0
,184,21360.0
,184,21420.0
,189,21480.0
,190,21540.0
