Patient ID,Queue Length,Time
,0,0.0
,0,60.0
,0,120.0
,1,180.0
,5,240.0
,7,300.0
,9,360.0
,10,420.0
,8,480.0
,5,540.0
,6,600.0
,6,660.0
,10,720.0
,13,780.0
,21,840.0
,26,900.0
,25,960.0
,25,1020.0
,26,1080.0
,30,1140.0
,30,1200.0
,31,1260.0
,34,1320.0
,32,1380.0
,31,1440.0
,29,1500.0
,28,1560.0
,26,1620.0
,27,1680.0
,29,1740.0
,29,1800.0
,30,1860.0
,33,1920.0
,31,1980.0
,31,2040.0
,35,2100.0
,42,2160.0
,44,2220.0
,40,2280.0
,39,2340.0
,38,2400.0
,42,2460.0
,42,2520.0
,39,2580.0
,38,2640.0
,37,2700.0
,39,2760.0
,39,2820.0
,34,2880.0
,33,2940.0
,35,3000.0
,33,3060.0
,34,3120.0
,34,3180.0
,34,3240.0
,33,3300.0
,33,3360.0
,33,3420.0
,39,3480.0
,41,3540.0
,42,3600.0
,48,3660.0
,53,3720.0
,56,3780.0
,62,3840.0
,61,3900.0
,64,3960.0
,70,4020.0
,67,4080.0
,66,4140.0
,68,4200.0
,62,4260.0
,63,4320.0
,58,4380.0
,58,4440.0
,57,4500.0
,57,4560.0
,55,4620.0
,55,4680.0
,54,4740.0
,59,4800.0
,58,4860.0
,61,4920.0
,62,4980.0
,63,5040.0
,65,5100.0
,67,5160.0
,61,5220.0
,65,5280.0
,64,5340.0
,63,5400.0
,65,5460.0
,62,5520.0
,60,5580.0
,61,5640.0
,59,5700.0
,55,5760.0
,54,5820.0
,54,5880.0
,55,5940.0
,56,6000.0
,55,6060.0
,55,6120.0
,55,6180.0
,56,6240.0
,55,6300.0
,56,6360.0
,62,6420.0
,64,6480.0
,65,6540.0
,64,6600.0
,66,6660.0
,63,6720.0
,64,6780.0
,63,6840.0
,69,6900.0
,68,6960.0
,68,7020.0
,68,7080.0
,66,7140.0
,66,7200.0
,65,7260.0
,65,7320.0
,63,7380.0
,63,7440.0
,64,7500.0
,62,7560.0
,62,7620.0
,63,7680.0
,65,7740.0
,66,7800.0
,66,7860.0
,66,7920.0
,66,7980.0
,72,8040.0
,70,8100.0
,70,8160.0
,72,8220.0
,73,8280.0
,73,8340.0
,71,8400.0
,70,8460.0
,73,8520.0
,75,8580.0
,72,8640.0
,70,8700.0
,67,8760.0
,68,8820.0
,67,8880.0
,69,8940.0
,70,9000.0
,70,9060.0
,73,9120.0
,74,9180.0
,77,9240.0
,76,9300.0
,80,9360.0
,83,9420.0
,88,9480.0
,91,9540.0
,96,9600.0
,93,9660.0
,97,9720.0
,95,9780.0
,96,9840.0
,95,9900.0
,99,9960.0
,101,10020.0
,101,10080.0
,102,10140.0
,107,10200.0
,107,10260.0
,104,10320.0
,105,10380.0
,105,10440.0
,106,10500.0
,107,10560.0
,107,10620.0
,105,10680.0
,111,10740.0
,112,10800.0
,114,10860.0
,116,10920.0
,120,10980.0
,120,11040.0
,119,11100.0
,120,11160.0
,120,11220.0
,120,11280.0
,122,11340.0
,123,11400.0
,122,11460.0
,120,11520.0
,120,11580.0
,119,11640.0
,120,11700.0
,117,11760.0
,118,11820.0
,117,11880.0
,117,11940.0
,116,12000.0
,117,12060.0
,120,12120.0
,118,12180.0
,116,12240.0
,116,12300.0
,120,12360.0
,119,12420.0
,122,12480.0
,121,12540.0
,127,12600.0
,125,12660.0
,125,12720.0
,127,12780.0
,129,12840.0
,129,12900.0
,128,12960.0
,125,13020.0
,125,13080.0
,124,13140.0
,124,13200.0
,122,13260.0
,122,13320.0
,122,13380.0
,124,13440.0
,123,13500.0
,124,13560.0
,129,13620.0
,131,13680.0
,133,13740.0
,141,13800.0
,138,13860.0
,144,13920.0
,147,13980.0
,145,14040.0
,145,14100.0
,142,14160.0
,142,14220.0
,143,14280.0
,142,14340.0
,141,14400.0
,137,14460.0
,136,14520.0
,135,14580.0
,132,14640.0
,133,14700.0
,134,14760.0
,133,14820.0
,133,14880.0
,130,14940.0
,130,15000.0
,132,15060.0
,134,15120.0
,138,15180.0
,145,15240.0
,148,15300.0
,151,15360.0
,153,15420.0
,154,15480.0
,152,15540.0
,155,15600.0
,153,15660.0
,155,15720.0
,152,15780.0
,149,15840.0
,151,15900.0
,149,15960.0
,146,16020.0
,147,16080.0
,146,16140.0
,146,16200.0
,148,16260.0
,145,16320.0
,147,16380.0
,149,16440.0
,150,16500.0
,153,16560.0
,151,16620.0
,155,16680.0
,158,16740.0
,158,16800.0
,155,16860.0
,154,16920.0
,158,16980.0
,158,17040.0
,155,17100.0
,154,17160.0
,150,17220.0
,149,17280.0
,149,17340.0
,149,17400.0
,147,17460.0
,149,17520.0
,148,17580.0
,147,17640.0
,147,17700.0
,146,17760.0
,147,17820.0
,146,17880.0
,150,17940.0
,153,18000.0
,156,18060.0
,160,18120.0
,159,18180.0
,155,18240.0
,155,18300.0
,157,18360.0
,161,18420.0
,159,18480.0
,159,18540.0
,157,18600.0
,158,18660.0
,157,18720.0
,156,18780.0
,157,18840.0
,158,18900.0
,159,18960.0
,160,19020.0
,158,19080.0
,156,19140.0
,160,19200.0
,162,19260.0
,160,19320.0
,162,19380.0
,166,19440.0
,165,19500.0
,169,19560.0
,166,19620.0
,166,19680.0
,166,19740.0
,166,19800.0
,167,19860.0
,168,19920.0
,168,19980.0
,168,20040.0
,167,20100.0
,168,20160.0
,167,20220.0
,171,20280.0
,170,20340.0
,169,20400.0
,168,20460.0
,166,20520.0
,167,20580.0
,167,20640.0
,167,20700.0
,170,20760.0
,169,20820.0
,168,20880.0
,168,20940.0
,172,21000.0
,170,21060.0
,171,21120.0
,171,21180.0
,178,21240.0
,181,21300.0
,183,21360.0
,187,21420.0
,188,21480.0
,186,21540.0
